,"美国iShares安硕MSCI英国指数ETF - 指数GARCH模型波动率预测"
2022-12-21,0.16830137967348932
2022-12-22,0.17667564178459916
2022-12-23,0.16969269754470873
2022-12-27,0.16000992094242159
2022-12-28,0.1691334762842649
2022-12-29,0.16410678962188005
2022-12-30,0.16405357295712886
2023-01-03,0.1565131563799031
2023-01-04,0.15414863191089306
2023-01-05,0.15414337598482786
2023-01-06,0.15899403385033037
2023-01-09,0.15159300590726474
2023-01-10,0.1442092754298419
2023-01-11,0.13865179032381802
2023-01-12,0.1377794071695767
2023-01-13,0.1346633950262654
2023-01-17,0.1283095531907114
2023-01-18,0.12549319073160903
2023-01-19,0.12015597363427255
2023-01-20,0.11504191340550626
2023-01-23,0.10902898146823164
2023-01-24,0.12266204596369652
2023-01-25,0.11899367394950035
2023-01-26,0.11484605783395439
2023-01-27,0.11863052760567154
2023-01-30,0.11593508597486786
2023-01-31,0.1107552707549397
2023-02-01,0.10701627315506741
2023-02-02,0.12157038701920794
2023-02-03,0.12440211814916981
2023-02-06,0.13636209649312378
2023-02-07,0.13455315648471425
2023-02-08,0.12749435846342377
2023-02-09,0.12479338251686263
2023-02-10,0.1253523253872859
2023-02-13,0.1270753611051332
2023-02-14,0.12415384504718331
2023-02-15,0.13294887543713937
2023-02-16,0.13472031828941022
2023-02-17,0.1301563281596404
2023-02-21,0.12427405907911757
2023-02-22,0.138583599029611
2023-02-23,0.13229860951650246
2023-02-24,0.14338776098398356
2023-02-27,0.14228410930247973
2023-02-28,0.1565316391021317
2023-03-01,0.15109760699627245
2023-03-02,0.1428108701745074
2023-03-03,0.13876500178359094
2023-03-06,0.14391201436989198
2023-03-07,0.17964697381253042
2023-03-08,0.17210909795824275
2023-03-09,0.1781737253356959
2023-03-10,0.18116061823696672
2023-03-13,0.18272441216214105
2023-03-14,0.17759892567242627
2023-03-15,0.25814956594966415
2023-03-16,0.24853000945559875
2023-03-17,0.26297721422206904
2023-03-20,0.25774775110561104
2023-03-21,0.24895743250604108
2023-03-22,0.23612870219437537
2023-03-23,0.23445836645340684
2023-03-24,0.22788971543270664
2023-03-27,0.22085736754747398
2023-03-28,0.20739678493168598
2023-03-29,0.20120949679376465
2023-03-30,0.19618952265602768
2023-03-31,0.18586072850389887
2023-04-03,0.18309247499556067
2023-04-04,0.1743515345501725
2023-04-05,0.16536468063041757
2023-04-06,0.1608184802813408
2023-04-10,0.15161968421019748
2023-04-11,0.14435603111751166
2023-04-12,0.1413598408318289
2023-04-13,0.1394369909313881
2023-04-14,0.1441072050939855
2023-04-17,0.13943495774015927
2023-04-18,0.13515590863887528
2023-04-19,0.13000064738300343
2023-04-20,0.12378385064296554
2023-04-21,0.11837176757994282
2023-04-24,0.11332451932393095
2023-04-25,0.13566352007816987
2023-04-26,0.12851111734009632
2023-04-27,0.12684742031275215
2023-04-28,0.12329935766256045
2023-05-01,0.12313139567145336
2023-05-02,0.14380631599481297
2023-05-03,0.13641300920366795
2023-05-04,0.13595578590115243
2023-05-05,0.13868511931710628
2023-05-08,0.132140494323277
2023-05-09,0.138037622697582
2023-05-10,0.13261201303049436
2023-05-11,0.14376722435937894
2023-05-12,0.140304958857483
2023-05-15,0.13813005784404783
2023-05-16,0.15414794529931303
2023-05-17,0.1479141632163736
2023-05-18,0.1520926566274651
2023-05-19,0.14727367952217393
2023-05-22,0.14418932678946803
2023-05-23,0.15063065305574427
2023-05-24,0.17948516373227066
2023-05-25,0.18410507977782686
2023-05-26,0.1778263759963634
2023-05-30,0.1857569767195838
2023-05-31,0.18929004411220365
2023-06-01,0.1852103398841436
2023-06-02,0.17973231095159267
2023-06-05,0.18099145946701461
2023-06-06,0.1741922558554197
2023-06-07,0.1638336119360127
2023-06-08,0.15879491679521734
2023-06-09,0.157462419516531
2023-06-12,0.1575404508054995
2023-06-13,0.15427359333340232
2023-06-14,0.14756434813328048
2023-06-15,0.14832177183407702
2023-06-16,0.14025015850258424
2023-06-20,0.16004511613916872
2023-06-21,0.15363227004766933
2023-06-22,0.1564728104176569
2023-06-23,0.16700329338069952
2023-06-26,0.15733393645364627
2023-06-27,0.15150701330301514
2023-06-28,0.15587715124417692
2023-06-29,0.15113817069158936
2023-06-30,0.1508486918736785
2023-07-03,0.15071920222718801
2023-07-05,0.16524920453666336
2023-07-06,0.19183401888090654
2023-07-07,0.18247551726190558
2023-07-10,0.17215682385546036
2023-07-11,0.16711129943842817
2023-07-12,0.16999226217684146
2023-07-13,0.16898806940136335
2023-07-14,0.17163118248150597
2023-07-17,0.164370851430538
2023-07-18,0.1568679879389036
2023-07-19,0.15314341043610072
2023-07-20,0.14629980382761967
2023-07-21,0.1392338958730955
2023-07-24,0.13438719313982264
2023-07-25,0.13071008469127393
2023-07-26,0.126018028710181
2023-07-27,0.1546596852447334
2023-07-28,0.14999608194882957
2023-07-31,0.14179563265488823
2023-08-01,0.15162161217979447
2023-08-02,0.18488916030962985
2023-08-03,0.17422104235711597
2023-08-04,0.165015566538433
2023-08-07,0.16093126358790574
2023-08-08,0.15993147157454657
2023-08-09,0.15295138168712305
2023-08-10,0.144176970005615
2023-08-11,0.14514882114574681
2023-08-14,0.144224949297963
2023-08-15,0.1700579948135341
2023-08-16,0.17174654931031366
2023-08-17,0.1682749500074209
2023-08-18,0.16449690209848938
2023-08-21,0.15631768230113957
2023-08-22,0.1553688374160018
2023-08-23,0.14955346816439932
2023-08-24,0.15908949933920843
2023-08-25,0.15302141261928018
2023-08-28,0.15058617067978056
2023-08-29,0.1482890708042909
2023-08-30,0.14202320782182043
2023-08-31,0.1517820380677503
2023-09-01,0.1441961339287569
2023-09-05,0.15734242517515737
2023-09-06,0.15755869306388653
2023-09-07,0.14843649551239074
2023-09-08,0.1431498567236447
2023-09-11,0.13971184946166879
2023-09-12,0.13211597677798095
2023-09-13,0.12488280714333741
2023-09-14,0.1286870287169612
2023-09-15,0.12649136191851204
2023-09-18,0.12954713088293388
2023-09-19,0.12322820245382143
2023-09-20,0.11734412162524376
2023-09-21,0.13477309464429463
2023-09-22,0.12971974329299302
2023-09-25,0.13261328621220425
2023-09-26,0.14483254951840072
2023-09-27,0.13972962391704916
2023-09-28,0.13622353541146992
2023-09-29,0.1342681134149132
2023-10-02,0.1692669973739713
2023-10-03,0.17007933207771014
2023-10-04,0.16059236220941517
2023-10-05,0.15577642517402945
2023-10-06,0.1539859748158903
2023-10-09,0.1458786084386604
2023-10-10,0.14665274699097866
2023-10-11,0.14145864724363796
2023-10-12,0.1533676946426463
2023-10-13,0.15640079628953302
2023-10-16,0.15346583906524605
2023-10-17,0.14629586788422974
2023-10-18,0.17764411276481976
2023-10-19,0.18891751533407378
2023-10-20,0.20086020511788794
2023-10-23,0.18874068877695663
2023-10-24,0.17738510647740413
2023-10-25,0.17303868931542452
2023-10-26,0.17629539755762202
2023-10-27,0.18699914224402206
2023-10-30,0.18293722529873463
2023-10-31,0.17751568606745718
2023-11-01,0.16951387907779114
2023-11-02,0.17049893958614523
2023-11-03,0.16260456082164484
2023-11-06,0.15402387178616178
2023-11-07,0.16054465173278118
2023-11-08,0.154959266905855
2023-11-09,0.14678803861350556
2023-11-10,0.14346724699386965
2023-11-13,0.13974532235463197
2023-11-14,0.14244423329850878
2023-11-15,0.13560936206619364
2023-11-16,0.13944163553257688
2023-11-17,0.14068385280479065
2023-11-20,0.13355534897562135
2023-11-21,0.12729714309441512
2023-11-22,0.12772742869094328
2023-11-24,0.12841243537913297
2023-11-27,0.1294276576315897
2023-11-28,0.12384749395930465
2023-11-29,0.12143749503345332
2023-11-30,0.11533599628910307
2023-12-01,0.1183900000844666
2023-12-04,0.12914185827995506
2023-12-05,0.1377884970525479
2023-12-06,0.1324900159257293
2023-12-07,0.12849235977286744
2023-12-08,0.12295448377346797
2023-12-11,0.11757689773080424
2023-12-12,0.11210989483538017
2023-12-13,0.11326731125969222
2023-12-14,0.11725352532013697
2023-12-15,0.15578770824426424
2023-12-18,0.15054405215749975
2023-12-19,0.14835259714612348
2023-12-20,0.1546092964863368
2023-12-21,0.15223582692651558
2023-12-22,0.1454707368510932
2023-12-26,0.14026496326595606
2023-12-27,0.1347289973242583
2023-12-28,0.1374802311607018
2023-12-29,0.12985542468453137
2024-01-02,0.1422174293116002
2024-01-03,0.13424371225498793
2024-01-04,0.12863532081042128
2024-01-05,0.12281230703801635
2024-01-08,0.12165291118588162
2024-01-09,0.13532325698120037
2024-01-10,0.12820636240062347
2024-01-11,0.13159047837894655
2024-01-12,0.1263493955664213
2024-01-16,0.16975988218657553
2024-01-17,0.17793538939738773
2024-01-18,0.17071356009409447
2024-01-19,0.16077381503217494
2024-01-22,0.1523129786984681
2024-01-23,0.14420820073768345
2024-01-24,0.13790471971618665
2024-01-25,0.13334050832361485
2024-01-26,0.1328177108671882
2024-01-29,0.12660998349261404
2024-01-30,0.1210180798062835
2024-01-31,0.13643467667715567
2024-02-01,0.13525784043817943
2024-02-02,0.14796332356364533
2024-02-05,0.15711392681745306
2024-02-06,0.15666021715802644
2024-02-07,0.1598523531262521
2024-02-08,0.15834527577417648
2024-02-09,0.15340079973715912
2024-02-12,0.14757967421023804
2024-02-13,0.1739734531473121
2024-02-14,0.1700536974017325
2024-02-15,0.16619730322721846
2024-02-16,0.16200415550225863
2024-02-20,0.1557528858159617
2024-02-21,0.1594637576379034
2024-02-22,0.1544799656913478
2024-02-23,0.14770689178234034
2024-02-26,0.14523282645462768
2024-02-27,0.13738390124028363
2024-02-28,0.15186250689357134
2024-02-29,0.14622571798421782
2024-03-01,0.14097903673950962
2024-03-04,0.1390318363541243
2024-03-05,0.13190048248584993
2024-03-06,0.1291618677474122
2024-03-07,0.12842435656837065
2024-03-08,0.1261421398264672
2024-03-11,0.120377702586484
2024-03-12,0.11842165815424137
2024-03-13,0.1142544365878192
2024-03-14,0.12419982028972505
2024-03-15,0.12221441224340115
2024-03-18,0.12094655133570366
2024-03-19,0.11539007132331622
2024-03-20,0.1155857681550804
2024-03-21,0.11214386510193057
2024-03-22,0.10667390533771602
2024-03-25,0.10236983833141478
2024-03-26,0.09775447959045151
2024-03-27,0.09607327703373088
2024-03-28,0.09343188363722525
2024-04-01,0.09533929955689838
2024-04-02,0.09525948141786202
2024-04-03,0.09337132643376124
2024-04-04,0.09771780226755
2024-04-05,0.09515049448111133
2024-04-08,0.09256720780060292
2024-04-09,0.08912462487999599
2024-04-10,0.10017606899853877
2024-04-11,0.0951893258721796
2024-04-12,0.11421311816074368
2024-04-15,0.1141018723772752
2024-04-16,0.13444930345673048
2024-04-17,0.130592283232969
2024-04-18,0.12815035076034714
2024-04-19,0.12400288270842738
2024-04-22,0.12502051287688754
2024-04-23,0.12440879261531317
2024-04-24,0.12002279633469636
2024-04-25,0.11937259434225261
2024-04-26,0.1176799977906186
2024-04-29,0.11400596984368845
2024-04-30,0.12463114442225105
2024-05-01,0.12419545788795981
2024-05-02,0.1254635680984723
2024-05-03,0.123600125242655
2024-05-06,0.1206351888961094
2024-05-07,0.11604163183961178
2024-05-08,0.11142566867647688
2024-05-09,0.11063750756411679
2024-05-10,0.10640244602451582
2024-05-13,0.10130940035357036
2024-05-14,0.1003434912687415
2024-05-15,0.09974449879567293
2024-05-16,0.09632721484606518
2024-05-17,0.09286663082076362
2024-05-20,0.09488201452330153
2024-05-21,0.092345929634175
2024-05-22,0.10391587924855372
2024-05-23,0.12031271603616968
2024-05-24,0.1178342060693753
2024-05-28,0.12448338250545733
2024-05-29,0.1457172258863035
2024-05-30,0.14242047212391903
2024-05-31,0.14066334149308413
2024-06-03,0.138172504355968
2024-06-04,0.13536889199517002
2024-06-05,0.1295271031097353
2024-06-06,0.1252230847727367
2024-06-07,0.14620272651356403
2024-06-10,0.13939852696495758
2024-06-11,0.15842960064331413
2024-06-12,0.15770490670870074
2024-06-13,0.1651127396659628
2024-06-14,0.16556457229733665
2024-06-17,0.15700123426266432
2024-06-18,0.1492418705323677
2024-06-20,0.14559391237273625
2024-06-21,0.15100393120710467
2024-06-24,0.14823564955839738
2024-06-25,0.1510409079686692
2024-06-26,0.15483387420070582
2024-06-27,0.15263379350589437
2024-06-28,0.14607554456513247
2024-07-01,0.1411543975935571
2024-07-02,0.134093594477887
2024-07-03,0.13264582420867987
2024-07-05,0.12954689745416523
2024-07-08,0.12693314460770283
2024-07-09,0.1332069579263786
2024-07-10,0.13212510344366812
2024-07-11,0.12901058328679862
2024-07-12,0.12611310923135627
2024-07-15,0.13701370413210498
2024-07-16,0.13105472032704507
2024-07-17,0.12601266936304462
2024-07-18,0.13886746919275228
2024-07-19,0.13662786011644917
2024-07-22,0.13337039371614678
2024-07-23,0.14260836553302195
2024-07-24,0.1435355760778491
2024-07-25,0.1386056635206513
2024-07-26,0.1394196852671817
2024-07-29,0.13872490735264523
2024-07-30,0.13204566982676863
2024-07-31,0.13125083039737312
2024-08-01,0.16049276619212471
2024-08-02,0.16167085451620528
2024-08-05,0.21697310801110814
2024-08-06,0.20501870061045652
2024-08-07,0.1943520866880518
2024-08-08,0.190294036690591
2024-08-09,0.18208551836980338
2024-08-12,0.17287630606881904
2024-08-13,0.17017213285376662
2024-08-14,0.16235873613698773
2024-08-15,0.15838336276263362
2024-08-16,0.14983113695090217
2024-08-19,0.14611203523324148
2024-08-20,0.1550057946013632
2024-08-21,0.1520240792769356
2024-08-22,0.14696144065706487
2024-08-23,0.14865382820499443
2024-08-26,0.14124750489831672
2024-08-27,0.13695870005224203
2024-08-28,0.1416829307997262
2024-08-29,0.13673284140980907
2024-08-30,0.131258020554936
2024-09-03,0.16724364741298847
2024-09-04,0.1584907558187543
2024-09-05,0.14929791090299957
2024-09-06,0.1626140141562221
2024-09-09,0.15694128099388002
2024-09-10,0.15980142552555657
2024-09-11,0.15242522743955478
2024-09-12,0.14623867710014338
2024-09-13,0.1396938923503816
2024-09-16,0.13830788307251327
2024-09-17,0.1452403567883252
2024-09-18,0.13911161935654404
2024-09-19,0.1393703771968778
2024-09-20,0.15683591999283839
2024-09-23,0.15314690711862253
2024-09-24,0.14669435081147467
2024-09-25,0.15004888483424325
2024-09-26,0.1470029828268801
2024-09-27,0.13883098933595484
2024-09-30,0.1450488800370413
2024-10-01,0.14051097152891656
2024-10-02,0.13788847362995937
2024-10-03,0.15316543409007138
2024-10-04,0.14658428933552192
2024-10-07,0.14847255867667938
2024-10-08,0.15892285298219386
2024-10-09,0.15256777182616257
2024-10-10,0.14591195331431897
2024-10-11,0.13921841128241624
2024-10-14,0.13562739546271618
2024-10-15,0.14478358802018965
2024-10-16,0.14144422575700996
2024-10-17,0.13463990775397908
2024-10-18,0.1292743742587834
2024-10-21,0.14185729716866877
2024-10-22,0.13923242079343445
2024-10-23,0.15059526566263629
2024-10-24,0.1447414088642224
2024-10-25,0.15099828210943328
2024-10-28,0.14823103399760792
2024-10-29,0.15709747763729373
2024-10-30,0.16531651823093782
2024-10-31,0.17367212211520883
2024-11-01,0.16658698268472238
2024-11-04,0.15775181469637678
2024-11-05,0.15219024068579431
2024-11-06,0.16517614234507355
2024-11-07,0.16022388585975564
2024-11-08,0.18727553283864926
2024-11-11,0.17806712217588064
2024-11-12,0.20737764681855178
2024-11-13,0.19598537802601498
2024-11-14,0.18613183714775933
2024-11-15,0.17866510011751036
2024-11-18,0.17402436036371458
2024-11-19,0.16920214892252403
2024-11-20,0.1591906856571703
2024-11-21,0.15328342102132245
2024-11-22,0.14816864607601704
2024-11-25,0.14256308582518828
2024-11-26,0.14347154156835426
2024-11-27,0.1419432061072315
2024-11-29,0.13777116723030258
2024-12-02,0.13338283532748882
2024-12-03,0.12834331973266083
2024-12-04,0.12138329061283518
2024-12-05,0.11903015735518459
2024-12-06,0.12564423775088135
2024-12-09,0.1216447286157522
2024-12-10,0.13353462023011112
2024-12-11,0.1297986976822187
2024-12-12,0.1448153230842648
2024-12-13,0.14099289811901874
2024-12-16,0.13746742712366447
2024-12-17,0.13501639900397286
2024-12-18,0.1787138953747022
2024-12-19,0.17781921943367088
2024-12-20,0.16748343082227568
2024-12-23,0.16036396103863237
2024-12-24,0.1548195592294462
2024-12-26,0.1464143046290218
2024-12-27,0.14620815586006136
2024-12-30,0.1442714279405316
2024-12-31,0.1370029993832252
2025-01-02,0.1340076648554104
2025-01-03,0.12922929760700552
2025-01-06,0.12496275060993176
2025-01-07,0.11875710740835682
2025-01-08,0.12369344816925429
2025-01-10,0.14774544419372126
2025-01-13,0.14518573566297757
2025-01-14,0.13814043810557428
2025-01-15,0.13992700196888377
2025-01-16,0.13874168212905594
2025-01-17,0.13272323730229008
2025-01-21,0.13952287296353957
2025-01-22,0.14793188905709276
2025-01-23,0.14389651656659377
2025-01-24,0.13596324621014313
2025-01-27,0.13245339678543544
2025-01-28,0.12959609299666405
2025-01-29,0.1258404990454186
2025-01-30,0.1278685351444991
2025-01-31,0.1309853347516431
2025-02-03,0.14298405491522473
2025-02-04,0.13927405185460787
2025-02-05,0.13986740520936247
2025-02-06,0.13238897960177803
2025-02-07,0.13450598945771894
2025-02-10,0.13168588899346811
2025-02-11,0.1292036522703596
2025-02-12,0.12394220637054998
2025-02-13,0.11857431745534106
2025-02-14,0.11767164603250863
2025-02-18,0.11632827016679995
2025-02-19,0.1217425312698894
2025-02-20,0.12006334328178606
2025-02-21,0.1241317392128218
2025-02-24,0.1179542699523845
2025-02-25,0.11710907531015691
2025-02-26,0.11142646023274724
2025-02-27,0.10831076788574626
2025-02-28,0.10827891152020323
2025-03-03,0.10885546031320616
2025-03-04,0.10531287784501951
2025-03-05,0.10585405859011736
2025-03-06,0.14126522884276937
2025-03-07,0.14261982456867628
2025-03-10,0.18090016915414975
2025-03-11,0.1746676363840766
2025-03-12,0.16674528958864174
2025-03-13,0.15707829945603563
2025-03-14,0.15723076988935722
2025-03-17,0.1521596131698553
2025-03-18,0.144453049812041
2025-03-19,0.13692510726670987
2025-03-20,0.1350024746439857
2025-03-21,0.14659537741688858
2025-03-24,0.13829675007027462
2025-03-25,0.13231924621913474
2025-03-26,0.13186495137071108
2025-03-27,0.12698669662606393
2025-03-28,0.12373797541579545
2025-03-31,0.12339333693518464
2025-04-01,0.11833242987448538
2025-04-02,0.11475209488283863
2025-04-03,0.12704009713472356
2025-04-04,0.39060867732296983
2025-04-07,0.44308006590231525
2025-04-08,0.4149914259355246
2025-04-09,0.4171429222700537
2025-04-10,0.4101415896979969
2025-04-11,0.3942880723531971
2025-04-14,0.37436707547539494
2025-04-15,0.3548578909930002
2025-04-16,0.33437777139038416
2025-04-17,0.31714016964112257
2025-04-21,0.3025916892447643
2025-04-22,0.2934813568184528
2025-04-23,0.27475907118783177
2025-04-24,0.2613474377146254
2025-04-25,0.2446233333106227
2025-04-28,0.2323442885030747
2025-04-29,0.21970003459262358
2025-04-30,0.2184474756091267
2025-05-01,0.21579809730393823
2025-05-02,0.21321189741663105
2025-05-05,0.20031603630263856
2025-05-06,0.1913335934957581
