,"美国iShares安硕MSCI德国指数ETF - 指数GARCH模型波动率预测"
2022-07-11,0.3527422452726636
2022-07-12,0.33720918670759853
2022-07-13,0.3172891621218727
2022-07-14,0.3327521023224347
2022-07-15,0.32617605920729376
2022-07-18,0.3092308089437403
2022-07-19,0.31643803753657684
2022-07-20,0.3204193421128007
2022-07-21,0.30230794432168007
2022-07-22,0.2915260338288847
2022-07-25,0.27531472535990514
2022-07-26,0.30915929098120276
2022-07-27,0.304750820835646
2022-07-28,0.28714839090616545
2022-07-29,0.28135329463150066
2022-08-01,0.2644921685040977
2022-08-02,0.2743081427883613
2022-08-03,0.2667088817418723
2022-08-04,0.2568440920091408
2022-08-05,0.2628908610050947
2022-08-08,0.2477080507371531
2022-08-09,0.24900738061350713
2022-08-10,0.24868114524426657
2022-08-11,0.23661533086425318
2022-08-12,0.22759992267134013
2022-08-15,0.23989128537735585
2022-08-16,0.2294357949405454
2022-08-17,0.25470928604980225
2022-08-18,0.2515412324053454
2022-08-19,0.26868672613287026
2022-08-22,0.3269921283456224
2022-08-23,0.30639975652731843
2022-08-24,0.2890385213081467
2022-08-25,0.277758392132443
2022-08-26,0.3399462386907671
2022-08-29,0.32194249486515447
2022-08-30,0.3043450364306932
2022-08-31,0.29208714863889507
2022-09-01,0.2990126953826543
2022-09-02,0.2959861057549831
2022-09-06,0.28090994642411654
2022-09-07,0.2782132843701034
2022-09-08,0.28257992922357383
2022-09-09,0.28194359435887173
2022-09-12,0.2806424878738072
2022-09-13,0.3497162009401337
2022-09-14,0.3287110773916815
2022-09-15,0.3235484853928388
2022-09-16,0.3233422545848284
2022-09-19,0.3070029270218771
2022-09-20,0.33109082439717347
2022-09-21,0.33977525336610376
2022-09-22,0.32063900636073583
2022-09-23,0.3810674869363693
2022-09-26,0.38148510062648583
2022-09-27,0.37742563029025994
2022-09-28,0.3702791147229344
2022-09-29,0.382099437319659
2022-09-30,0.3577305114188612
2022-10-03,0.3476585721652783
2022-10-04,0.3550150819331483
2022-10-05,0.3625034852246251
2022-10-06,0.3793393272520001
2022-10-07,0.39649420525399864
2022-10-10,0.37023201644374304
2022-10-11,0.36966960708178326
2022-10-12,0.34731968501655647
2022-10-13,0.34233205984832915
2022-10-14,0.34199058408090716
2022-10-17,0.34032438466851006
2022-10-18,0.32712715876246046
2022-10-19,0.33635332672652435
2022-10-20,0.32178332274995236
2022-10-21,0.3135830129327799
2022-10-24,0.2997954082370175
2022-10-25,0.2930681804631816
2022-10-26,0.2820946500733398
2022-10-27,0.28244331962360164
2022-10-28,0.26992905067813655
2022-10-31,0.2818805747120578
2022-11-01,0.26841262712473124
2022-11-02,0.29490388196834577
2022-11-03,0.3056765408074359
2022-11-04,0.3182976983894166
2022-11-07,0.3029944157901264
2022-11-08,0.29203792424957414
2022-11-09,0.2960931063027304
2022-11-10,0.31798545249743737
2022-11-11,0.31439706296338077
2022-11-14,0.30708906199993513
2022-11-15,0.2896520056895861
2022-11-16,0.27154518519023685
2022-11-17,0.25679517752481257
2022-11-18,0.2429794509829998
2022-11-21,0.24768953470019683
2022-11-22,0.23790422190453034
2022-11-23,0.22788838847119877
2022-11-25,0.21889777888320386
2022-11-28,0.23975988738736095
2022-11-29,0.22754239604961535
2022-11-30,0.22542807278597757
2022-12-01,0.21657355517237098
2022-12-02,0.20767648591017715
2022-12-05,0.22169118250395076
2022-12-06,0.23163904334114319
2022-12-07,0.22001185968033632
2022-12-08,0.2090612417450925
2022-12-09,0.19735103648068333
2022-12-12,0.18695823811750045
2022-12-13,0.18642451877368493
2022-12-14,0.17755663659801624
2022-12-15,0.23673272017192723
2022-12-16,0.24201456485096096
2022-12-19,0.22751542716923617
2022-12-20,0.21533306202253288
2022-12-21,0.20926906794841899
2022-12-22,0.21677534177115257
2022-12-23,0.20586390844438957
2022-12-27,0.19602786944717834
2022-12-28,0.20146195273549794
2022-12-29,0.2010641002267685
2022-12-30,0.21392558893222663
2023-01-03,0.21155067478029937
2023-01-04,0.21636930928391856
2023-01-05,0.21513987914842753
2023-01-06,0.2176535706116488
2023-01-09,0.21277928846577152
2023-01-10,0.2064406355347706
2023-01-11,0.201818194422604
2023-01-12,0.20030395902228193
2023-01-13,0.1894309087767886
2023-01-17,0.1793697165075532
2023-01-18,0.17685548337555157
2023-01-19,0.17995202360629345
2023-01-20,0.17570247807017406
2023-01-23,0.1683268320856779
2023-01-24,0.16196611867918548
2023-01-25,0.15726931105590816
2023-01-26,0.14912262081924393
2023-01-27,0.1428269268730515
2023-01-30,0.1449364736703636
2023-01-31,0.14164860818236089
2023-02-01,0.14482793860301954
2023-02-02,0.14483497671488058
2023-02-03,0.1686775337737661
2023-02-06,0.1826197754899507
2023-02-07,0.17368786486107773
2023-02-08,0.1650316006103074
2023-02-09,0.1565497011175684
2023-02-10,0.17325954519159975
2023-02-13,0.16945261992663316
2023-02-14,0.16251201309441712
2023-02-15,0.15481896511732662
2023-02-16,0.15464973753614975
2023-02-17,0.1487673133453717
2023-02-21,0.17470370116285458
2023-02-22,0.1738524615874046
2023-02-23,0.1696162751624973
2023-02-24,0.21735923168800536
2023-02-27,0.21426881247629112
2023-02-28,0.21454542735747129
2023-03-01,0.2064301983722343
2023-03-02,0.20124161895592074
2023-03-03,0.20169972533446842
2023-03-06,0.19343222999283238
2023-03-07,0.21980387257735018
2023-03-08,0.21081734938092736
2023-03-09,0.21261614426002556
2023-03-10,0.2158459117055498
2023-03-13,0.2275039076587477
2023-03-14,0.22475651625703758
2023-03-15,0.28665203295982394
2023-03-16,0.2759894932782768
2023-03-17,0.2837207140834099
2023-03-20,0.2755108992399393
2023-03-21,0.2712916703476168
2023-03-22,0.2576529945488699
2023-03-23,0.24191494786391354
2023-03-24,0.24911458086591398
2023-03-27,0.2417613021142962
2023-03-28,0.2278996673977389
2023-03-29,0.2225519382076912
2023-03-30,0.22006219393616888
2023-03-31,0.20889887314200623
2023-04-03,0.19839305532200466
2023-04-04,0.18987995154834014
2023-04-05,0.19831435046410534
2023-04-06,0.19147051992408648
2023-04-10,0.18105459066259547
2023-04-11,0.17241155297717145
2023-04-12,0.1666320557395845
2023-04-13,0.16498036246777978
2023-04-14,0.15815894157460716
2023-04-17,0.16008038230838906
2023-04-18,0.15618367533132266
2023-04-19,0.14869271979488438
2023-04-20,0.1539524390193283
2023-04-21,0.15150851025602488
2023-04-24,0.14576126645992069
2023-04-25,0.16295311841140078
2023-04-26,0.1561992608177132
2023-04-27,0.1523725120879747
2023-04-28,0.14696316395614242
2023-05-01,0.13993407047606385
2023-05-02,0.1591086647546261
2023-05-03,0.15405196941292246
2023-05-04,0.15365566686588555
2023-05-05,0.1543272187269634
2023-05-08,0.15064911310724668
2023-05-09,0.15502492031928286
2023-05-10,0.14884402816371237
2023-05-11,0.1575097197000871
2023-05-12,0.1562447418635264
2023-05-15,0.15079092996596313
2023-05-16,0.15599016315139874
2023-05-17,0.15159547447071103
2023-05-18,0.14626839945798273
2023-05-19,0.14374952841661778
2023-05-22,0.1433865746853589
2023-05-23,0.16169337648772136
2023-05-24,0.1855050188000314
2023-05-25,0.17972572103068607
2023-05-26,0.17595565464059404
2023-05-30,0.17605079721489478
2023-05-31,0.19749910278277216
2023-06-01,0.19587579636085722
2023-06-02,0.188599642629566
2023-06-05,0.19044242909603942
2023-06-06,0.18173704850690187
2023-06-07,0.1796196882304387
2023-06-08,0.17731370505406513
2023-06-09,0.18237225775868435
2023-06-12,0.18046271526273786
2023-06-13,0.17583953821595416
2023-06-14,0.1698533025878508
2023-06-15,0.1684349619289297
2023-06-16,0.16069322947778478
2023-06-20,0.18370454866442476
2023-06-21,0.17746712935076173
2023-06-22,0.17039019690111282
2023-06-23,0.19015361263988653
2023-06-26,0.18152074592178163
2023-06-27,0.17792922862756416
2023-06-28,0.16850825617755352
2023-06-29,0.16868067109185927
2023-06-30,0.17028005285411443
2023-07-03,0.17020196943631408
2023-07-05,0.19361160502407906
2023-07-06,0.2233047334921497
2023-07-07,0.21641688104212203
2023-07-10,0.20830862872190387
2023-07-11,0.2026880016182507
2023-07-12,0.2054879470917942
2023-07-13,0.2039713038640485
2023-07-14,0.20238453597051334
2023-07-17,0.19213565520225548
2023-07-18,0.18283601833336888
2023-07-19,0.1802685796249585
2023-07-20,0.1824238602814884
2023-07-21,0.1738552880990394
2023-07-24,0.17460501023739267
2023-07-25,0.16622194079001723
2023-07-26,0.15933586037047656
2023-07-27,0.1526492874532993
2023-07-28,0.15257525395685895
2023-07-31,0.15091542386383175
2023-08-01,0.1713859539168832
2023-08-02,0.20257619899682194
2023-08-03,0.20141103644040959
2023-08-04,0.1914701250848288
2023-08-07,0.18558019398631956
2023-08-08,0.20087726700649827
2023-08-09,0.19159524837531855
2023-08-10,0.18468002923976376
2023-08-11,0.1909983685794201
2023-08-14,0.18061534818503105
2023-08-15,0.19241894293442113
2023-08-16,0.18886408446287506
2023-08-17,0.19104078203357525
2023-08-18,0.1843896352835484
2023-08-21,0.1774564791716549
2023-08-22,0.17105900034783322
2023-08-23,0.16424332315196258
2023-08-24,0.18769469251952756
2023-08-25,0.18120623830321075
2023-08-28,0.17645242078248743
2023-08-29,0.1769678004609878
2023-08-30,0.17054866754096906
2023-08-31,0.1692518856615784
2023-09-01,0.18141604008466286
2023-09-05,0.19350484645093516
2023-09-06,0.1866995329399621
2023-09-07,0.18576735450557505
2023-09-08,0.17597663481269327
2023-09-11,0.17363678642499694
2023-09-12,0.17994278090548674
2023-09-13,0.1788933783011546
2023-09-14,0.1728526898836116
2023-09-15,0.16529456615388177
2023-09-18,0.17018797724868814
2023-09-19,0.16651889622502306
2023-09-20,0.15832092458042304
2023-09-21,0.17601443577161505
2023-09-22,0.16719029876162073
2023-09-25,0.17751362764587963
2023-09-26,0.20293483091869668
2023-09-27,0.199163590045972
2023-09-28,0.19383034127813945
2023-09-29,0.1847988409054559
2023-10-02,0.2091131272780358
2023-10-03,0.21521851964921607
2023-10-04,0.20734884518607768
2023-10-05,0.19598839965671438
2023-10-06,0.19369495295438136
2023-10-09,0.19562192821869434
2023-10-10,0.19397252073425247
2023-10-11,0.18557401542241844
2023-10-12,0.20066338679490087
2023-10-13,0.21878233840966232
2023-10-16,0.21195803169495606
2023-10-17,0.20112011634841506
2023-10-18,0.22346605111291515
2023-10-19,0.2111248673178979
2023-10-20,0.2188515524276673
2023-10-23,0.20822199307469902
2023-10-24,0.19816377771934002
2023-10-25,0.20386335717828252
2023-10-26,0.21563612684334693
2023-10-27,0.2067985976741622
2023-10-30,0.20282763717008587
2023-10-31,0.1931917824339327
2023-11-01,0.1865797030761921
2023-11-02,0.18916679306897394
2023-11-03,0.18411158138476785
2023-11-06,0.18026718170537862
2023-11-07,0.17250287997595867
2023-11-08,0.1677532187470631
2023-11-09,0.15908538084940427
2023-11-10,0.15304110741888927
2023-11-13,0.14673330664849069
2023-11-14,0.16143328653038072
2023-11-15,0.15618491770974557
2023-11-16,0.15065866427125923
2023-11-17,0.15070665346957976
2023-11-20,0.14468598978477495
2023-11-21,0.1486980497518377
2023-11-22,0.14220066582122604
2023-11-24,0.14079815084013
2023-11-27,0.13963374491862632
2023-11-28,0.1350169775991153
2023-11-29,0.1344951881667147
2023-11-30,0.1356726217038648
2023-12-01,0.1356995515099442
2023-12-04,0.13478617332649517
2023-12-05,0.12922060996605766
2023-12-06,0.12442784173970069
2023-12-07,0.12119421075282433
2023-12-08,0.11774391194452476
2023-12-11,0.11309658297225429
2023-12-12,0.1091658638952672
2023-12-13,0.11234989345789341
2023-12-14,0.1090232377064633
2023-12-15,0.12481127256782537
2023-12-18,0.12072307004048564
2023-12-19,0.12199816982233792
2023-12-20,0.1431869433991801
2023-12-21,0.14333050868534586
2023-12-22,0.13740091309740268
2023-12-26,0.1340185242419868
2023-12-27,0.1308491783696023
2023-12-28,0.1371210180825682
2023-12-29,0.1309573008274071
2024-01-02,0.1476828852643393
2024-01-03,0.16842531163693894
2024-01-04,0.16168924639567098
2024-01-05,0.1532289698457834
2024-01-08,0.15311512962473697
2024-01-09,0.1612937494139187
2024-01-10,0.15567076951052822
2024-01-11,0.1545314321424609
2024-01-12,0.1471897346964115
2024-01-16,0.17810249857876784
2024-01-17,0.18004610409558994
2024-01-18,0.17517683065976505
2024-01-19,0.16900894532538804
2024-01-22,0.16062084049089023
2024-01-23,0.1565904859178871
2024-01-24,0.15899466783511956
2024-01-25,0.1538033872188776
2024-01-26,0.14750996400243613
2024-01-29,0.1414292148037314
2024-01-30,0.13683077153915343
2024-01-31,0.1533558884425375
2024-02-01,0.1542664386054206
2024-02-02,0.16369404265274898
2024-02-05,0.16515935940781556
2024-02-06,0.16067864450511152
2024-02-07,0.15723317398055667
2024-02-08,0.1502932896705638
2024-02-09,0.14281988685053632
2024-02-12,0.13709108636231607
2024-02-13,0.16737385817384984
2024-02-14,0.1656667474178207
2024-02-15,0.16336796870867926
2024-02-16,0.15539307552140152
2024-02-20,0.14875315149602714
2024-02-21,0.14377577793216773
2024-02-22,0.146409433712449
2024-02-23,0.13941787776321946
2024-02-26,0.1342370293175471
2024-02-27,0.13237317976085639
2024-02-28,0.12953682071133288
2024-02-29,0.12618503413638243
2024-03-01,0.12286697831394731
2024-03-04,0.1200344485554043
2024-03-05,0.12101102048987107
2024-03-06,0.11899785645128236
2024-03-07,0.12205250378423214
2024-03-08,0.13094817936878694
2024-03-11,0.12498475987095387
2024-03-12,0.12656559058448708
2024-03-13,0.12111453669977028
2024-03-14,0.13133408346655487
2024-03-15,0.12536221583874466
2024-03-18,0.1302482620229537
2024-03-19,0.1254745041831208
2024-03-20,0.12680988715395974
2024-03-21,0.12902758588766977
2024-03-22,0.12394414806678046
2024-03-25,0.12089485745886797
2024-03-26,0.11786144865900809
2024-03-27,0.11786003750211521
2024-03-28,0.11935422690462204
2024-04-01,0.11495712052761238
2024-04-02,0.13355093365454246
2024-04-03,0.1327141802521494
2024-04-04,0.14316397437903156
2024-04-05,0.13717301775495064
2024-04-08,0.13475330125826232
2024-04-09,0.1412988152816576
2024-04-10,0.15858404535135306
2024-04-11,0.1574095100049549
2024-04-12,0.18861340461377604
2024-04-15,0.17839239109334235
2024-04-16,0.1847865676936503
2024-04-17,0.17755166909944836
2024-04-18,0.17454452727026418
2024-04-19,0.1669273758255368
2024-04-22,0.16535005049893392
2024-04-23,0.1673598554014672
2024-04-24,0.16673047831755297
2024-04-25,0.16382707468547442
2024-04-26,0.16038360265313908
2024-04-29,0.1523810208654608
2024-04-30,0.17807490558750833
2024-05-01,0.17261094866780613
2024-05-02,0.1695575796005593
2024-05-03,0.16510068200949385
2024-05-06,0.1626625894297764
2024-05-07,0.15996432102190788
2024-05-08,0.15290935432471095
2024-05-09,0.15253351120327624
2024-05-10,0.1469024161816272
2024-05-13,0.13999406187406666
2024-05-14,0.1365096088925611
2024-05-15,0.13677682698469065
2024-05-16,0.15333371136185286
2024-05-17,0.14673655250141324
2024-05-20,0.14154413940534594
2024-05-21,0.1367154054230905
2024-05-22,0.1452525884106717
2024-05-23,0.14659954597474031
2024-05-24,0.1456857737735569
2024-05-28,0.1405763904786291
2024-05-29,0.1646099972662657
2024-05-30,0.15667191911762618
2024-05-31,0.153737982554735
2024-06-03,0.148397231106244
2024-06-04,0.15365696248462027
2024-06-05,0.15128834085943305
2024-06-06,0.1446523710140971
2024-06-07,0.16084707519877384
2024-06-10,0.16103184032979317
2024-06-11,0.16995119417056181
2024-06-12,0.17248615248767074
2024-06-13,0.21173136281618743
2024-06-14,0.23787705059547043
2024-06-17,0.22910841887630404
2024-06-18,0.21561783692449937
2024-06-20,0.20431077504625156
2024-06-21,0.2029294291126844
2024-06-24,0.19723563369736208
2024-06-25,0.1885187873926628
2024-06-26,0.18224017998235187
2024-06-27,0.17574435296759894
2024-06-28,0.16760187827109815
2024-07-01,0.161382779750505
2024-07-02,0.16753751341117606
2024-07-03,0.16756420978239955
2024-07-05,0.1649407202603408
2024-07-08,0.16502785946621257
2024-07-09,0.17842685560195246
2024-07-10,0.17639085690590656
2024-07-11,0.17117585694250229
2024-07-12,0.1712432690648015
2024-07-15,0.181032180564672
2024-07-16,0.1717235114944951
2024-07-17,0.17062127534396174
2024-07-18,0.18009837311869312
2024-07-19,0.1890070665345611
2024-07-22,0.18809021027156092
2024-07-23,0.17826535165309046
2024-07-24,0.19038360223506648
2024-07-25,0.1856507236721689
2024-07-26,0.18246032555051525
2024-07-29,0.19046293812708026
2024-07-30,0.18065524736359032
2024-07-31,0.17194466435455333
2024-08-01,0.21321183832048352
2024-08-02,0.21361537865987082
2024-08-05,0.2388127534282874
2024-08-06,0.2287903774200305
2024-08-07,0.2170856218177519
2024-08-08,0.21341001382315686
2024-08-09,0.20363337054618527
2024-08-12,0.19565322895367715
2024-08-13,0.19288957670128265
2024-08-14,0.1850089273521686
2024-08-15,0.18231718514720438
2024-08-16,0.1787759983890455
2024-08-19,0.17580721828184417
2024-08-20,0.16915299347040832
2024-08-21,0.16626688545828963
2024-08-22,0.16842022443875318
2024-08-23,0.17008874036807964
2024-08-26,0.16604454462583226
2024-08-27,0.16070444175566523
2024-08-28,0.155636341899956
2024-08-29,0.14778370519106632
2024-08-30,0.14318555304219766
2024-09-03,0.16385791283914244
2024-09-04,0.15635314451586832
2024-09-05,0.15026547867025217
2024-09-06,0.1788985902683417
2024-09-09,0.17380483882792216
2024-09-10,0.18338073181225995
2024-09-11,0.1770351422740694
2024-09-12,0.17336132786754951
2024-09-13,0.16897792873627016
2024-09-16,0.16359926161202562
2024-09-17,0.15775749351457127
2024-09-18,0.15011143980390038
2024-09-19,0.1517750481469204
2024-09-20,0.16739802149368432
2024-09-23,0.16012980484594366
2024-09-24,0.15861123188475654
2024-09-25,0.1650553434457667
2024-09-26,0.17091228276516585
2024-09-27,0.1657766883491162
2024-09-30,0.16181987764177802
2024-10-01,0.18037003964073414
2024-10-02,0.1793109812588175
2024-10-03,0.18767374669889234
2024-10-04,0.1806865606513113
2024-10-07,0.1896145342530472
2024-10-08,0.18196154209062967
2024-10-09,0.17521818398784983
2024-10-10,0.17236594443218764
2024-10-11,0.16703452577236838
2024-10-14,0.16135599771932868
2024-10-15,0.1645760079720006
2024-10-16,0.16026595271610247
2024-10-17,0.15225765911769432
2024-10-18,0.14907625162982868
2024-10-21,0.16472324426139742
2024-10-22,0.16609735097225362
2024-10-23,0.17035625142623914
2024-10-24,0.16703950430960934
2024-10-25,0.16654272965218264
2024-10-28,0.16329337034919697
2024-10-29,0.16303196864418953
2024-10-30,0.17473860477868075
2024-10-31,0.1772558523716495
2024-11-01,0.1698314175881483
2024-11-04,0.1618876832869011
2024-11-05,0.16142875951948585
2024-11-06,0.2144192995044989
2024-11-07,0.21589890967765446
2024-11-08,0.23707587646152445
2024-11-11,0.22548150079330234
2024-11-12,0.25217109191975196
2024-11-13,0.25675135754266226
2024-11-14,0.2466367271920385
2024-11-15,0.23250285675664287
2024-11-18,0.21911289418927404
2024-11-19,0.21265472014512163
