,"iShares MSCI United Kingdom ETF - GARCH Volatility"
1997-06-06,0.17251252128468822
1997-06-09,0.17429465052031862
1997-06-10,0.1820365194130013
1997-06-11,0.17370135750764873
1997-06-12,0.18153025532951803
1997-06-13,0.21592511201803277
1997-06-16,0.21271461444856113
1997-06-17,0.20597172427301766
1997-06-18,0.19688831554970448
1997-06-19,0.18842198279394048
1997-06-20,0.1796690657848479
1997-06-23,0.17959057436291026
1997-06-24,0.17507761478841322
1997-06-25,0.17095407804436838
1997-06-26,0.18723058404010814
1997-06-27,0.17941824990786195
1997-06-30,0.17548563018093533
1997-07-01,0.190621114255478
1997-07-02,0.1898267251995883
1997-07-03,0.2536305249767859
1997-07-07,0.24653340706687196
1997-07-08,0.23472723915216998
1997-07-09,0.22603665985852825
1997-07-10,0.21799739814961097
1997-07-11,0.2141903527239264
1997-07-14,0.228789496262394
1997-07-15,0.22321951527588266
1997-07-16,0.2726983102257878
1997-07-17,0.2586982783089211
1997-07-18,0.26568249998823784
1997-07-21,0.254684600241161
1997-07-22,0.242357313073074
1997-07-23,0.24576240233200847
1997-07-24,0.2550701479985457
1997-07-25,0.24213823489899317
1997-07-28,0.23290142893507543
1997-07-29,0.22784111042566482
1997-07-30,0.2165844925196631
1997-07-31,0.2251279476209029
1997-08-01,0.2206678789493387
1997-08-04,0.2105521142140349
1997-08-05,0.21250233128132973
1997-08-06,0.20550352113771678
1997-08-07,0.20283242048548353
1997-08-08,0.2056167347275022
1997-08-11,0.19650056793811055
1997-08-12,0.19405707717060977
1997-08-13,0.1849388342128283
1997-08-14,0.179653706891898
1997-08-15,0.17543536245580593
1997-08-18,0.1823783375294336
1997-08-19,0.18835208944952006
1997-08-20,0.18691907767801552
1997-08-21,0.20732538773628278
1997-08-25,0.21469935910477236
1997-08-26,0.21761055397199833
1997-08-27,0.23471199372848417
1997-08-28,0.24146509312942108
1997-08-29,0.23217806873173874
1997-09-02,0.22402637344741355
1997-09-03,0.23169631417007913
1997-09-04,0.23210788870695456
1997-09-05,0.22755280617913723
1997-09-08,0.2196544932388136
1997-09-09,0.20965850233176805
1997-09-10,0.2281683720413502
1997-09-11,0.22950371761694843
1997-09-15,0.21914221957441246
1997-09-16,0.23679775167851574
1997-09-17,0.23167097099118827
1997-09-18,0.2228755464379168
1997-09-19,0.22359344355324912
1997-09-22,0.2153165019221704
1997-09-23,0.20484347097235003
1997-09-24,0.1957792828672125
1997-09-25,0.19411836080082687
1997-09-26,0.1917175954366213
1997-09-29,0.1857938050635704
1997-09-30,0.19700206699423234
1997-10-01,0.18769402121538128
1997-10-02,0.18639308785467343
1997-10-03,0.18073181236295952
1997-10-06,0.1755310741720679
1997-10-07,0.17076130709267834
1997-10-08,0.17035551179812175
1997-10-09,0.17673047614941798
1997-10-10,0.17684949872702496
1997-10-13,0.2400654960630536
1997-10-14,0.243233983645378
1997-10-15,0.23376014630385566
1997-10-16,0.22273840979947757
1997-10-17,0.222618225668969
1997-10-20,0.2225110010763513
1997-10-21,0.21788628043087066
1997-10-22,0.20725165572318116
1997-10-23,0.3596069053841986
1997-10-24,0.3568882766357001
1997-10-27,0.3677744575143848
1997-10-28,0.4205634121033355
1997-10-29,0.44432169022004764
1997-10-30,0.4239675997054492
1997-10-31,0.4408207921593536
1997-11-03,0.4173194963094823
1997-11-04,0.39628186786680014
1997-11-06,0.37538562572373496
1997-11-07,0.3901382754870381
1997-11-10,0.3733262728499027
1997-11-11,0.3550680667139753
1997-11-12,0.35292801248979944
1997-11-13,0.33480552683610226
1997-11-14,0.34196855118563174
1997-11-17,0.3316054746230827
1997-11-18,0.3220861754251492
1997-11-19,0.3074004482755352
1997-11-20,0.2933128398144207
1997-11-21,0.2977420850333389
1997-11-24,0.30163578434927113
1997-11-25,0.28640577508143933
1997-11-26,0.27211096780541577
1997-11-28,0.2637495380090741
1997-12-01,0.2794748475265708
1997-12-02,0.2675204545450684
1997-12-03,0.2901223424695175
1997-12-04,0.30888002913752777
1997-12-05,0.2931875058729482
1997-12-08,0.29062582335367243
1997-12-09,0.280384346210697
1997-12-10,0.2850070167557283
1997-12-11,0.27078723234303353
1997-12-12,0.2590908381243922
1997-12-15,0.24863224650073049
1997-12-16,0.25160679323102547
1997-12-17,0.2607752135460731
1997-12-18,0.26173433935958806
1997-12-19,0.27023150075444574
1997-12-22,0.25898839974022003
1997-12-23,0.2517910633839096
1997-12-24,0.2543917003363121
1997-12-26,0.24150119999701866
1997-12-29,0.26851071933909826
1997-12-30,0.2547634479276806
1997-12-31,0.262825142632892
1998-01-02,0.2765746127177981
1998-01-05,0.2630385355798652
1998-01-06,0.24962243408796414
1998-01-07,0.23779467025145878
1998-01-08,0.22834838120731227
1998-01-09,0.3030862629681524
1998-01-12,0.2877913869454748
1998-01-13,0.2781835279091845
1998-01-14,0.27317652754217375
1998-01-15,0.25969952560603576
1998-01-16,0.2910274873615893
1998-01-20,0.2759275339649887
1998-01-21,0.27052956067683254
1998-01-22,0.25879907882370834
1998-01-23,0.25100644135161154
1998-01-26,0.23832246977572216
1998-01-27,0.24128813315204706
1998-01-28,0.22919985863869985
1998-01-29,0.21842809434685823
1998-01-30,0.21058616193852814
1998-02-02,0.23959707677682548
1998-02-03,0.26886819447454174
1998-02-04,0.259608636219984
1998-02-05,0.2510662199500363
1998-02-06,0.24063492015914897
1998-02-09,0.2621708496381701
1998-02-10,0.2570144104909295
1998-02-11,0.24396412441176676
1998-02-12,0.2405025139161751
1998-02-13,0.2428462995394412
1998-02-17,0.2437899087329088
1998-02-18,0.23347256712513356
1998-02-19,0.226407271084654
1998-02-20,0.2157758503632879
1998-02-23,0.2106688947139563
1998-02-24,0.21595224472091049
1998-02-25,0.22644833847922136
1998-02-26,0.217296152750112
1998-02-27,0.21144564407903985
1998-03-02,0.21049034752216073
1998-03-03,0.21425516936587552
1998-03-04,0.2175565250687738
1998-03-05,0.22743666195228948
1998-03-06,0.2492171342424112
1998-03-09,0.2371035647138187
1998-03-10,0.23757122553036591
1998-03-11,0.230338069801759
1998-03-12,0.2236928268854413
1998-03-13,0.21269471079460345
1998-03-16,0.2111677134412361
1998-03-17,0.2014472546350533
1998-03-18,0.2422445219194853
1998-03-19,0.2305203201455351
1998-03-20,0.22117844198745953
1998-03-23,0.21078722447055465
1998-03-24,0.21309905302464394
1998-03-25,0.2109382241320904
1998-03-26,0.20266885404521337
1998-03-27,0.2015689976162009
1998-03-30,0.19196802858809592
1998-03-31,0.18351638291989084
1998-04-01,0.18422788713981386
1998-04-02,0.17821106026282432
1998-04-03,0.1701282198813589
1998-04-06,0.1652427232891058
1998-04-07,0.18063760073694515
1998-04-08,0.18188410925641635
1998-04-09,0.1735589790244227
1998-04-13,0.17134154312366864
1998-04-14,0.1914426817614087
1998-04-15,0.18742853358013556
1998-04-16,0.20470853426274147
1998-04-17,0.1993296535892239
1998-04-20,0.23236180409008708
1998-04-21,0.22866588027075663
1998-04-22,0.21735795637611244
1998-04-23,0.21511135534880535
1998-04-24,0.2091075837936061
1998-04-27,0.22588097131011278
1998-04-28,0.23984695120013513
1998-04-29,0.23951623494034802
1998-04-30,0.23888840072301545
1998-05-01,0.23427821153491848
1998-05-04,0.22984319437390352
1998-05-05,0.2705563867292731
1998-05-06,0.2572101397690223
1998-05-07,0.24469950142981492
1998-05-08,0.2329808884865881
1998-05-11,0.2259080795367886
1998-05-12,0.21524404382003234
1998-05-13,0.2052708298809161
1998-05-14,0.19543369617340817
1998-05-15,0.2003345911219528
1998-05-18,0.24486653507574285
1998-05-19,0.26973049883170425
1998-05-20,0.2578144216292021
1998-05-21,0.2451400799542988
1998-05-22,0.2371171153670692
1998-05-26,0.22972875658045078
1998-05-27,0.21835482225039138
1998-05-28,0.21266023041462173
1998-05-29,0.20696979779668337
1998-06-01,0.19702457917731991
1998-06-02,0.19268115112797102
1998-06-03,0.1844202461770399
1998-06-04,0.1787043066073115
1998-06-05,0.2167293602629787
1998-06-08,0.20841735628301208
1998-06-09,0.19838028934347282
1998-06-10,0.2230022591813814
1998-06-11,0.21694511563987792
1998-06-12,0.3107317222299648
1998-06-15,0.30519801375500466
1998-06-16,0.3143789878474705
1998-06-17,0.332799734374894
1998-06-18,0.3155464460265715
1998-06-19,0.29931505608639203
1998-06-22,0.287333109125976
1998-06-23,0.2728355042878401
1998-06-24,0.25882721804323444
1998-06-25,0.24606839049337484
1998-06-26,0.2341087900955451
1998-06-29,0.22246337316511228
1998-06-30,0.21967290593061312
1998-07-01,0.21696538433584284
1998-07-02,0.21442306032700867
1998-07-06,0.21213094823716788
1998-07-07,0.20377569727521483
1998-07-08,0.19454699997686933
1998-07-09,0.1992394930730351
1998-07-10,0.19901068413529963
1998-07-13,0.19437587813306464
1998-07-14,0.21227499711459188
1998-07-15,0.23258716559604062
1998-07-16,0.22523331103546831
1998-07-17,0.21413910899226232
1998-07-20,0.20828642874657002
1998-07-21,0.20292669711006486
1998-07-22,0.19769875265160372
1998-07-23,0.1934245434271463
1998-07-24,0.1897010996278092
1998-07-27,0.19031105275311785
1998-07-28,0.21022751675268392
1998-07-29,0.2090194105818883
1998-07-30,0.21863035928251137
1998-07-31,0.24745450490948837
1998-08-03,0.23712428892882315
1998-08-04,0.2728755408606642
1998-08-05,0.266319413486888
1998-08-06,0.25270461491630897
1998-08-07,0.24178193977218398
1998-08-10,0.24233698438331697
1998-08-11,0.29034370735388776
1998-08-12,0.2796888270918236
1998-08-13,0.28314524470666996
1998-08-14,0.27068396036706716
1998-08-17,0.257266468860596
1998-08-18,0.29291706266450235
1998-08-19,0.31063098106917797
1998-08-20,0.30074174502386597
1998-08-21,0.3116289620686755
1998-08-24,0.2968897128564747
1998-08-25,0.3152502206184795
1998-08-26,0.30957667353985185
1998-08-27,0.3718400753011972
1998-08-28,0.35561902311321875
1998-08-31,0.45761087836719966
1998-09-01,0.5129308725354714
1998-09-02,0.4852168690389896
1998-09-03,0.48360098262927464
1998-09-04,0.45729525385684905
1998-09-08,0.5269729328912444
1998-09-09,0.5048175868568765
1998-09-10,0.49584304210102614
1998-09-11,0.4691240731405712
1998-09-14,0.45481620287760194
1998-09-15,0.4379758883774311
1998-09-16,0.414691856683972
1998-09-17,0.41426677926186645
1998-09-18,0.39194696784131394
1998-09-21,0.3770729966465379
1998-09-22,0.35728594430791705
1998-09-23,0.37014525689247996
1998-09-24,0.3750978256401922
1998-09-25,0.3615643511188569
1998-09-28,0.34270268338605114
1998-09-29,0.3251033324959927
1998-09-30,0.3085689517757741
1998-10-01,0.37041843474643643
1998-10-02,0.3549014201155019
1998-10-05,0.374527920454537
1998-10-06,0.39119503064328415
1998-10-07,0.3706240019210844
1998-10-08,0.35521877990894574
1998-10-09,0.3540623843336087
1998-10-12,0.36409023881450053
1998-10-13,0.3450924137097192
1998-10-14,0.32877903217814847
1998-10-15,0.3904302857105222
1998-10-16,0.3930041175356819
1998-10-19,0.3755050998322127
1998-10-20,0.417929184910554
1998-10-21,0.4080053955525589
1998-10-22,0.3873984599866138
1998-10-23,0.3680565500028494
1998-10-26,0.3487884069174318
1998-10-27,0.3341002418436718
1998-10-28,0.32043908188608955
1998-10-29,0.3107440490178372
1998-10-30,0.30164781451222217
1998-11-02,0.3209696340777426
1998-11-03,0.3058593382586185
1998-11-04,0.291729878483504
1998-11-05,0.2807466744237588
1998-11-06,0.26670481885410324
1998-11-09,0.25772276965763036
1998-11-10,0.24944302756340977
1998-11-11,0.23917858181701807
1998-11-12,0.229641697433197
1998-11-13,0.2275534706393203
1998-11-16,0.25125735571322083
1998-11-17,0.23920460447073338
1998-11-18,0.22775637246847782
1998-11-19,0.23018676851635064
1998-11-20,0.22382791514911632
1998-11-23,0.289811391080475
1998-11-24,0.3000365557727925
1998-11-25,0.284902751829462
1998-11-27,0.2803399436398602
1998-11-30,0.31450485083699425
1998-12-01,0.31206076715921854
1998-12-02,0.2962315452479698
1998-12-03,0.28247976423099763
1998-12-04,0.27218314716381686
1998-12-07,0.26029357502635364
1998-12-08,0.24751488682501502
1998-12-09,0.2536068768783685
1998-12-10,0.24538395057541965
1998-12-11,0.23353365068015358
1998-12-14,0.22705452384834793
1998-12-15,0.23604224198223503
1998-12-16,0.2266086414945379
1998-12-17,0.235176856004157
1998-12-18,0.23595489568983305
1998-12-21,0.23628366426818426
1998-12-22,0.22551564114269326
1998-12-23,0.22247736244391247
1998-12-24,0.21631100942855405
1998-12-28,0.20775376675285578
1998-12-29,0.20653338713147565
1998-12-30,0.21660962305493262
1998-12-31,0.2080792560540334
1999-01-04,0.19859345608554177
1999-01-05,0.19464548389315384
1999-01-06,0.27562854569147954
1999-01-07,0.2751615503663257
1999-01-08,0.2627636755717959
1999-01-11,0.2694893971940269
1999-01-12,0.2597742319784624
1999-01-13,0.2508754408067876
1999-01-14,0.24595479096777115
1999-01-15,0.30525134889136857
1999-01-19,0.289789608509346
1999-01-20,0.27512990677132865
1999-01-21,0.2648752378007427
1999-01-22,0.27893913529657327
1999-01-25,0.28019351812631216
1999-01-26,0.2657424858768353
1999-01-27,0.27998185941235554
1999-01-28,0.26595121657928167
1999-01-29,0.26792049865585127
1999-02-01,0.2542088692394504
1999-02-02,0.24192546868818915
1999-02-03,0.2425598309695981
1999-02-04,0.23039336709202374
1999-02-05,0.2512975710189018
1999-02-08,0.2392207223465392
1999-02-09,0.2410160716632814
1999-02-10,0.2309587599551054
1999-02-11,0.26078028683165455
1999-02-12,0.2549737539434206
1999-02-16,0.2590399158430994
1999-02-17,0.24586650768252274
1999-02-18,0.23393843805582698
1999-02-19,0.22450101469703876
1999-02-22,0.22170777794204696
1999-02-23,0.2130945001636598
1999-02-24,0.20472170573732526
1999-02-25,0.22008097328029064
1999-02-26,0.2136731756678877
1999-03-01,0.21648667672630573
1999-03-02,0.20594003399047986
1999-03-03,0.19659243322162734
1999-03-04,0.18807788386729582
1999-03-05,0.1890330637745683
1999-03-08,0.18024040945359615
1999-03-09,0.1926453124267497
1999-03-10,0.18885874721600796
1999-03-11,0.26703734570280613
1999-03-12,0.2961928790501217
1999-03-15,0.2987224718697942
1999-03-16,0.2866087332933175
1999-03-17,0.28588049461269655
1999-03-18,0.2714575193285314
1999-03-19,0.27176100382505214
1999-03-22,0.2578175005696859
1999-03-23,0.2647315387331098
1999-03-24,0.25312419244315626
1999-03-25,0.24754094933970017
1999-03-26,0.23549205082125382
1999-03-29,0.2406071669755496
1999-03-30,0.23022179827288292
1999-03-31,0.22625395377760804
1999-04-01,0.21716790923154372
1999-04-05,0.21442911276223664
1999-04-06,0.20618932562089629
1999-04-07,0.21459498875789249
1999-04-08,0.2086043825042993
1999-04-09,0.21132255535081912
1999-04-12,0.20565784886553687
1999-04-13,0.20039376637011444
1999-04-14,0.19272286735102298
1999-04-15,0.18369083047337992
1999-04-16,0.17726537733014872
1999-04-19,0.16977131206420004
1999-04-20,0.1716547465117117
1999-04-21,0.17352478209178077
1999-04-22,0.2004439353036155
1999-04-23,0.19138152888928442
1999-04-26,0.1906226345427006
1999-04-27,0.20568021003489861
1999-04-28,0.19785521979467713
1999-04-29,0.2003847119917086
1999-04-30,0.1954062936550407
1999-05-03,0.2098832075226601
1999-05-04,0.20018207612071567
1999-05-05,0.19846887211852643
1999-05-06,0.18906652162664866
1999-05-07,0.1991782036268025
1999-05-10,0.21457496592100395
1999-05-11,0.23367286363632386
1999-05-12,0.2560443461590199
1999-05-13,0.2966294840369042
1999-05-14,0.3216946204088592
1999-05-17,0.31311399393830996
1999-05-18,0.2970299439450508
1999-05-19,0.2906285980422436
1999-05-20,0.2814535023765027
1999-05-21,0.268325722210898
1999-05-24,0.27424617116743855
1999-05-25,0.2605306124047614
1999-05-26,0.24780045762669609
1999-05-27,0.24264994044919938
1999-05-28,0.23485088375392585
1999-06-01,0.24014006662779122
1999-06-02,0.23186048822513938
1999-06-03,0.22461620867604368
1999-06-04,0.217879803561505
1999-06-07,0.20768528306069256
1999-06-08,0.20232781123711097
1999-06-09,0.19742916805781258
1999-06-10,0.2060139296261299
1999-06-11,0.2133760033368326
1999-06-14,0.20753938421417753
1999-06-15,0.19802734356648832
1999-06-16,0.1935293931163946
1999-06-17,0.19300209428915532
1999-06-18,0.1969411688804553
1999-06-21,0.19242974718062694
1999-06-22,0.18390485474831816
1999-06-23,0.1778749054813523
1999-06-24,0.1790224354655025
1999-06-25,0.1714282952140632
1999-06-28,0.19120460873106593
1999-06-29,0.18477552110601664
1999-06-30,0.19031846783746445
1999-07-01,0.20109969169543745
1999-07-02,0.2162950484870146
1999-07-06,0.2135983904433739
1999-07-07,0.2053814110380976
1999-07-08,0.1955372107809662
1999-07-09,0.2118317313340945
1999-07-12,0.20157849885342433
1999-07-13,0.1969951593313907
1999-07-14,0.2072813218792277
1999-07-15,0.20538098159274631
1999-07-16,0.19619029333787133
1999-07-19,0.20526064016269654
1999-07-20,0.22070013774350028
1999-07-21,0.2178559184415241
1999-07-22,0.2246366265772347
1999-07-23,0.22177522674996863
1999-07-26,0.21919292598074416
1999-07-27,0.24616479114609383
1999-07-28,0.2356846970000386
1999-07-29,0.2599607101082777
1999-07-30,0.27339571320706546
1999-08-02,0.26576055011984
1999-08-03,0.25593261456875716
1999-08-04,0.24684165531773605
1999-08-05,0.27548784873384163
1999-08-06,0.26131976274288937
1999-08-09,0.25212356970342936
1999-08-10,0.24684619826928672
1999-08-11,0.24204460332756852
1999-08-12,0.24143727881170296
1999-08-13,0.23665276334748345
1999-08-16,0.22916588227744547
1999-08-17,0.21843265140541604
1999-08-18,0.20964329705478302
1999-08-19,0.2175586100341699
1999-08-20,0.22437958463282706
1999-08-23,0.24251889410930438
1999-08-24,0.2344351492417466
1999-08-25,0.22600204069875124
1999-08-26,0.2153343493268085
1999-08-27,0.20486020111285647
1999-08-30,0.195574774447013
1999-08-31,0.2018451634297934
1999-09-01,0.20158781213158697
1999-09-02,0.19689433105094722
1999-09-03,0.1898632950309248
1999-09-07,0.18336815754105182
1999-09-08,0.18511466392482256
1999-09-09,0.17715794309033958
1999-09-10,0.17958348810511507
1999-09-13,0.202479456735739
1999-09-14,0.1933892334128247
1999-09-15,0.19466069557052343
1999-09-16,0.18796101085065486
1999-09-17,0.17986181695957595
1999-09-20,0.1825606365019579
1999-09-21,0.19062990531393545
1999-09-22,0.18235615920500192
1999-09-23,0.19055057281467302
1999-09-24,0.1845125264040358
1999-09-27,0.20692650869330398
1999-09-28,0.199154543006179
1999-09-29,0.19958934841318562
1999-09-30,0.21764008178642094
1999-10-01,0.20753489152429286
1999-10-04,0.19809229667001188
1999-10-05,0.19096538115585243
1999-10-06,0.19192122446462245
1999-10-07,0.19757462488892646
1999-10-08,0.18876799093066599
1999-10-11,0.18265558080715738
1999-10-12,0.18931453826898767
1999-10-13,0.20265753871988082
1999-10-14,0.19354150252594401
1999-10-15,0.21431873179915936
1999-10-18,0.20616035797407806
1999-10-19,0.21697154006919891
1999-10-20,0.2116812499963093
1999-10-21,0.22909686946791744
1999-10-22,0.22016231285122348
1999-10-25,0.21412069120007995
1999-10-26,0.20445096624863382
1999-10-27,0.20430750647002668
1999-10-28,0.20910812609748097
1999-10-29,0.2329747771755561
1999-11-01,0.22139953658488087
1999-11-02,0.21103168577253986
1999-11-03,0.2015321135700214
1999-11-04,0.1941400391470034
1999-11-05,0.19949778946143737
1999-11-08,0.19217172008388747
1999-11-09,0.18539692230455176
1999-11-10,0.1825567024242057
1999-11-11,0.18378100881211856
1999-11-12,0.18088700450833942
1999-11-15,0.17826754275526438
1999-11-16,0.17287674337515732
1999-11-17,0.16514860217392094
1999-11-18,0.16043701567905086
1999-11-19,0.17836583192977293
1999-11-22,0.17309816983434573
1999-11-23,0.1872196816576719
1999-11-24,0.18075711770218067
1999-11-26,0.18714233727299656
1999-11-29,0.18390327892672279
1999-11-30,0.18055506417710912
1999-12-01,0.17467044970457937
1999-12-02,0.16741886990420166
1999-12-03,0.1655340520859681
1999-12-06,0.17499123178033807
1999-12-07,0.17288381300746467
1999-12-08,0.16515516340702158
1999-12-09,0.16085240190932804
1999-12-10,0.15455701627554796
1999-12-13,0.15435545704639017
1999-12-14,0.16520520330788618
1999-12-15,0.17389355019666486
1999-12-16,0.17195184558474505
1999-12-17,0.17936978675351095
1999-12-20,0.17176459588634674
1999-12-21,0.16752871395674238
1999-12-22,0.1705779950638417
1999-12-23,0.1636168976603578
1999-12-27,0.17990006225679855
1999-12-28,0.17433534581375057
1999-12-29,0.17649854390334216
1999-12-30,0.19044620027713863
1999-12-31,0.18209008539731097
2000-01-03,0.20085506117596338
2000-01-04,0.2791708573615806
2000-01-05,0.264781271241
2000-01-06,0.25165781768107265
2000-01-07,0.24320528365971
2000-01-10,0.2385468482290219
2000-01-11,0.23835778401386434
2000-01-12,0.22828684850424477
2000-01-13,0.21763718707978197
2000-01-14,0.21522531077919252
2000-01-18,0.24294050382758328
2000-01-19,0.23080076862956936
2000-01-20,0.23703718189347428
2000-01-21,0.2271100658271227
2000-01-24,0.22890974291191715
2000-01-25,0.21809349646424583
2000-01-26,0.20744592837652903
2000-01-27,0.20686274580020442
2000-01-28,0.27193893799895597
2000-01-31,0.25843455032174006
2000-02-01,0.2452979274270372
2000-02-02,0.23527006099374398
2000-02-03,0.22424999799331102
2000-02-04,0.26635636129065887
2000-02-07,0.25761215732181586
2000-02-08,0.3337681249011056
2000-02-09,0.3175698373586509
2000-02-10,0.3109011727221369
2000-02-11,0.32832082236739113
2000-02-14,0.3222971194410524
2000-02-15,0.3059079037880518
2000-02-16,0.30119292421967686
2000-02-17,0.2871909949841743
2000-02-18,0.2763351508585182
2000-02-22,0.26258547408415417
2000-02-23,0.261914226417734
2000-02-24,0.28073653128868
2000-02-25,0.2662529323782182
2000-02-28,0.25313588998796677
2000-02-29,0.26000941675254763
2000-03-01,0.26423608307723606
2000-03-02,0.2507474370756359
2000-03-03,0.25124476830374
2000-03-06,0.24662186034494185
2000-03-07,0.253377883012705
2000-03-08,0.24540520776870242
2000-03-09,0.2901480084370734
2000-03-10,0.27696066940993624
2000-03-13,0.3055645666630868
2000-03-14,0.32897385002458784
2000-03-15,0.31522659849701773
2000-03-16,0.37674080267473015
2000-03-17,0.3814078053737233
2000-03-20,0.36395216608779785
2000-03-21,0.3447653671701959
2000-03-22,0.32649644898528374
2000-03-23,0.3096319809063657
2000-03-24,0.31682002209456395
2000-03-27,0.3060332981882854
2000-03-28,0.29003968349175946
2000-03-29,0.28145833723661484
2000-03-30,0.3000309704013904
2000-03-31,0.3096520421376226
2000-04-03,0.29380373448953984
2000-04-04,0.27905741344748397
2000-04-05,0.2662925391369424
2000-04-06,0.25310527612043177
2000-04-07,0.2572868912323362
2000-04-10,0.24621341230729088
2000-04-11,0.2505761776386574
2000-04-12,0.24589453836960268
2000-04-13,0.23779906812264845
2000-04-14,0.3907850851811005
2000-04-17,0.36982445457270674
2000-04-18,0.36387890293337977
2000-04-19,0.35348390854464645
2000-04-20,0.3363051114687376
2000-04-24,0.328733692219097
2000-04-25,0.3566951757453415
2000-04-26,0.35020258137255356
2000-04-27,0.33323072547410754
2000-04-28,0.317336494592097
2000-05-01,0.30246390991323246
2000-05-02,0.28668240476178514
2000-05-03,0.3155024792295617
2000-05-04,0.29894766833009423
2000-05-05,0.28510284670623687
2000-05-08,0.27488946142040444
2000-05-09,0.26267173582249004
2000-05-10,0.2626455916249119
2000-05-11,0.259479307845539
2000-05-12,0.2628886083496202
2000-05-15,0.24997158638533304
2000-05-16,0.23786587397102593
2000-05-17,0.25396985096660585
2000-05-18,0.2552024513988845
2000-05-19,0.2566547603299031
2000-05-22,0.24418920123543547
2000-05-23,0.23251380346121392
2000-05-24,0.23665803430266213
2000-05-25,0.2276315865603893
2000-05-26,0.2264700933898337
2000-05-30,0.23625145332886316
2000-05-31,0.22447356815447117
2000-06-01,0.2134267218508498
2000-06-02,0.2793355015031208
2000-06-05,0.2691898110999003
2000-06-06,0.25981138312244906
2000-06-07,0.2511837279761569
2000-06-08,0.23848889785480581
2000-06-09,0.24547322868288507
2000-06-12,0.23312789022337074
2000-06-13,0.23060721150909394
2000-06-14,0.22439592509669154
2000-06-15,0.2133539172361267
2000-06-16,0.20564755578416194
2000-06-19,0.19578642649581202
2000-06-20,0.19262255008175963
2000-06-21,0.18975761486696655
2000-06-22,0.1820568680385335
2000-06-23,0.1889877329352358
2000-06-26,0.18114058628590116
2000-06-27,0.172864352600529
2000-06-28,0.16616515519205585
2000-06-29,0.18750522232727282
2000-06-30,0.21262740369011707
2000-07-03,0.23131538470235824
2000-07-05,0.254196477552306
2000-07-06,0.280356348242732
2000-07-07,0.2675885042373831
2000-07-10,0.25566933566620775
2000-07-11,0.2445545092612279
2000-07-12,0.2327496285711322
2000-07-13,0.22323294918089487
2000-07-14,0.22152823115801742
2000-07-17,0.22481240179313955
2000-07-18,0.24120791031804906
2000-07-19,0.23421764493735311
2000-07-20,0.2313650569986747
2000-07-21,0.24008727663081192
2000-07-24,0.2280729278103826
2000-07-25,0.21753932334178114
2000-07-26,0.2119185560539709
2000-07-27,0.2022315108977827
2000-07-28,0.20288720314499878
2000-07-31,0.19381798987710094
2000-08-01,0.1847150941314759
2000-08-02,0.17620424852993757
2000-08-03,0.17539556892920644
2000-08-04,0.19419720904276663
2000-08-07,0.18757133363070166
2000-08-08,0.1814607627009211
2000-08-09,0.17316345110906056
2000-08-10,0.17744391113813965
2000-08-11,0.18714065405464414
2000-08-14,0.18104804887101103
2000-08-15,0.17367908682394667
2000-08-16,0.1665826713677026
2000-08-17,0.17117983175596357
2000-08-18,0.16679462581270416
2000-08-21,0.15947521437514986
2000-08-22,0.1591908439578106
2000-08-23,0.1558933250655717
2000-08-24,0.16087777969626507
2000-08-25,0.1612233494255717
2000-08-28,0.15428292828436982
2000-08-29,0.15181560512674577
2000-08-30,0.16035162487483562
2000-08-31,0.16184634935641892
2000-09-01,0.21417482204965177
2000-09-05,0.23452526431069212
2000-09-06,0.22511860074192006
2000-09-07,0.21465305029279225
2000-09-08,0.22887748513123782
2000-09-11,0.22840460152982908
2000-09-12,0.21965311652694575
2000-09-13,0.21214158008273626
2000-09-14,0.20186875835552168
2000-09-15,0.21156830386426034
2000-09-18,0.20205735621352666
2000-09-19,0.1931842167466069
2000-09-20,0.19220397602547146
2000-09-21,0.18320550755913428
2000-09-22,0.2511731434688032
2000-09-25,0.24883072077217477
2000-09-26,0.23873127654331341
2000-09-27,0.23741880211979843
2000-09-28,0.22620120954583775
2000-09-29,0.21592727108913315
2000-10-02,0.20861289893005178
2000-10-03,0.1992814170965271
2000-10-04,0.1908239984907559
2000-10-05,0.1829551322045927
2000-10-06,0.18805992874613137
2000-10-09,0.1825264693133574
2000-10-10,0.17501232756580318
2000-10-11,0.17120831521862484
2000-10-12,0.1644840332676701
2000-10-13,0.16639664900472004
2000-10-16,0.1591042299877662
2000-10-17,0.1616661003426507
2000-10-18,0.16423150854814675
2000-10-19,0.26521062874628537
2000-10-20,0.2805696106138368
2000-10-23,0.2811381169461018
2000-10-24,0.2713168420868856
2000-10-25,0.2717406955168843
2000-10-26,0.2600471641837303
2000-10-27,0.29260464589613067
2000-10-30,0.27972774764045133
2000-10-31,0.3077649921612268
2000-11-01,0.3220327722453104
2000-11-02,0.30509201759469223
2000-11-03,0.2933626663363967
2000-11-06,0.28655302755336576
2000-11-07,0.27677521998907345
2000-11-08,0.28196222938542675
2000-11-09,0.2720781358360131
2000-11-10,0.27827011625397363
2000-11-13,0.26393468737549447
2000-11-14,0.2868897788350083
2000-11-15,0.2807646708544364
2000-11-16,0.2683818309796697
2000-11-17,0.25954533939179103
2000-11-20,0.25213996113270104
2000-11-21,0.23938678910917371
2000-11-22,0.2602847648249893
2000-11-24,0.24703575368759884
2000-11-27,0.3063759455309767
2000-11-28,0.2926396528155404
