,"美国iShares安硕MSCI德国指数ETF - 广义自回归条件异方差（GARCH）模型波动率预测"
1997-01-02,0.13729734199903507
1997-01-03,0.13465810840792322
1997-01-06,0.13224079627709448
1997-01-07,0.1284819061191108
1997-01-08,0.1312775827016936
1997-01-09,0.12916240428236075
1997-01-10,0.12721773555601437
1997-01-13,0.12383903924045923
1997-01-14,0.1281678213905503
1997-01-15,0.12471652304325999
1997-01-16,0.12312305551764055
1997-01-17,0.1216729095567292
1997-01-20,0.1187248701831255
1997-01-21,0.1320386847859369
1997-01-22,0.13551067013338838
1997-01-23,0.1385573570764108
1997-01-24,0.13581325708486636
1997-01-27,0.13775165828402938
1997-01-28,0.13508710922956343
1997-01-29,0.13264631815470793
1997-01-30,0.13041334778311614
1997-01-31,0.14160440077907185
1997-02-03,0.13857166073912805
1997-02-04,0.1343455202081558
1997-02-05,0.14440230178220845
1997-02-06,0.1415935803629529
1997-02-07,0.1434760116535165
1997-02-10,0.1402336540207093
1997-02-11,0.13724277292447862
1997-02-12,0.13449756771034932
1997-02-13,0.13057066914127383
1997-02-14,0.12693721440145125
1997-02-18,0.12506943367585863
1997-02-19,0.12336637629435342
1997-02-20,0.15686826906675552
1997-02-21,0.16354742064612332
1997-02-24,0.1587696822444386
1997-02-25,0.16479818931044116
1997-02-26,0.15874682485013675
1997-02-27,0.15310332863788428
1997-02-28,0.1478467498459131
1997-03-03,0.1488859336539218
1997-03-04,0.17445773585599464
1997-03-05,0.16920252125781104
1997-03-06,0.16285837037131376
1997-03-07,0.15693699372678196
1997-03-10,0.17018434945669944
1997-03-11,0.16786847351423675
1997-03-12,0.16161262574440155
1997-03-13,0.19334863847464764
1997-03-14,0.22812374799656435
1997-03-17,0.23121911426177552
1997-03-18,0.2241341660702357
1997-03-20,0.23558218947959542
1997-03-21,0.23856628512847328
1997-03-24,0.23097561689494414
1997-03-25,0.23384885118383625
1997-03-26,0.23600252371531963
1997-03-27,0.22622660851456006
1997-03-31,0.24370921689587366
1997-04-01,0.24528595883172766
1997-04-02,0.24710052124590917
1997-04-03,0.24362736053243278
1997-04-04,0.24594485235515706
1997-04-07,0.23486327682292096
1997-04-08,0.22443573244918022
1997-04-09,0.2146306259600433
1997-04-10,0.20541791061151413
1997-04-11,0.1976842209181097
1997-04-14,0.1904723318490116
1997-04-15,0.18374823427723055
1997-04-16,0.17645863311269303
1997-04-17,0.17990636564613272
1997-04-18,0.17286355081392954
1997-04-21,0.16627847966589063
1997-04-23,0.17797957073776755
1997-04-24,0.1809265652136247
1997-04-25,0.17381803243622337
1997-04-28,0.17750042478822411
1997-04-29,0.18774644284246772
1997-04-30,0.18405237406781802
1997-05-01,0.19306436543287833
1997-05-02,0.18881357472385296
1997-05-05,0.19643617894878734
1997-05-06,0.18920502213207768
1997-05-07,0.18512569027555306
1997-05-08,0.18138061528178803
1997-05-09,0.20745503898435438
1997-05-12,0.20623570204986333
1997-05-13,0.1975364209456069
1997-05-14,0.19046115194443197
1997-05-15,0.18274489103665797
1997-05-16,0.17668976201240413
1997-05-19,0.17400452063093075
1997-05-20,0.17099379988759825
1997-05-21,0.19654390959783008
1997-05-22,0.19159597177393892
1997-05-23,0.18462352937802914
1997-05-27,0.1805993023242338
1997-05-28,0.18108166003215234
1997-05-29,0.17396316851563726
1997-05-30,0.18250258299541955
1997-06-02,0.17529273915367974
1997-06-03,0.172172485606731
1997-06-04,0.16563274676222695
1997-06-05,0.16393663531986985
1997-06-06,0.16168885675889974
1997-06-09,0.15584621342849495
1997-06-10,0.15493371666619246
1997-06-11,0.14955091534323686
1997-06-12,0.144541425895831
1997-06-13,0.14397798831765918
1997-06-16,0.1403892329204772
1997-06-17,0.14020661553578703
1997-06-18,0.14082797463572358
1997-06-19,0.16385160725485728
1997-06-20,0.16206208810206044
1997-06-23,0.15711136050585267
1997-06-24,0.1606707241534686
1997-06-25,0.1636125850905119
1997-06-26,0.15850959617638297
1997-06-27,0.15708955318543624
1997-06-30,0.19601893479967697
1997-07-01,0.20092737792545845
1997-07-02,0.1935611624267637
1997-07-03,0.21220482558132367
1997-07-07,0.22789397271538359
1997-07-08,0.2178815962856891
1997-07-09,0.20847169879866187
1997-07-10,0.2005239407153171
1997-07-11,0.19285671676143407
1997-07-14,0.18594185865479562
1997-07-15,0.17923732423800573
1997-07-16,0.19103326307216761
1997-07-17,0.18929257354687742
1997-07-18,0.19233301120712484
1997-07-21,0.19620230273878034
1997-07-22,0.20547261715372198
1997-07-23,0.21932544312049163
1997-07-24,0.2310698621629398
1997-07-25,0.22086792161832824
1997-07-28,0.21186961745375385
1997-07-29,0.2056739614049382
1997-07-30,0.19994104931204099
1997-07-31,0.20802608297999556
1997-08-01,0.22147851453357728
1997-08-04,0.23490715697909248
1997-08-05,0.23454326168108094
1997-08-06,0.2403677282831454
1997-08-07,0.2440300686390921
1997-08-08,0.23559721814996035
1997-08-11,0.2348886510668406
1997-08-12,0.2301843600247419
1997-08-13,0.2206199102529053
1997-08-14,0.22156770071470255
1997-08-15,0.23626830595744325
1997-08-18,0.2312893460581356
1997-08-19,0.2608111109596368
1997-08-20,0.248862518672459
1997-08-21,0.23817084456330923
1997-08-22,0.25778157730916307
1997-08-25,0.24655277650028606
1997-08-26,0.24090333248006346
1997-08-27,0.23011839039937682
1997-08-28,0.22661748211468596
1997-08-29,0.22853381719124197
1997-09-02,0.25277062171067266
1997-09-03,0.25144373605242193
1997-09-04,0.24004014414259964
1997-09-05,0.23175204853463538
1997-09-08,0.22443393593661365
1997-09-09,0.21764587108419953
1997-09-10,0.25178470803446346
1997-09-11,0.2409763365976004
1997-09-12,0.23594555049841479
1997-09-15,0.2313300914278123
1997-09-16,0.23900367193831984
1997-09-17,0.22833094402642842
1997-09-18,0.21829243504986606
1997-09-19,0.21154007279945802
1997-09-22,0.20925738696638646
1997-09-23,0.20357854110883103
1997-09-24,0.2019863173583795
1997-09-25,0.20521680632930625
1997-09-26,0.19658031946255455
1997-09-29,0.19128123274383194
1997-09-30,0.19560376376746946
1997-10-01,0.1936470046243938
1997-10-02,0.1857301138749449
1997-10-03,0.1816163726099605
1997-10-06,0.19950669462451628
1997-10-07,0.19185556129547043
1997-10-08,0.1840513471833336
1997-10-09,0.18844986601215719
1997-10-10,0.18772644246349526
1997-10-13,0.19897870840871393
1997-10-14,0.20176724312930483
1997-10-15,0.1998666105181153
1997-10-16,0.19472618930179886
1997-10-17,0.23157016906328845
1997-10-20,0.22133840606636707
1997-10-21,0.22931648348952152
1997-10-22,0.22459455469801576
1997-10-23,0.3512660581382722
1997-10-24,0.33856213137325325
1997-10-27,0.3684989622780504
1997-10-28,0.37919866613689457
1997-10-29,0.37689227691742366
1997-10-30,0.36274136240577803
1997-10-31,0.3826219099842559
1997-11-03,0.3643958616669514
1997-11-04,0.34859736143579745
1997-11-05,0.3334279682330203
1997-11-06,0.31917773606565986
1997-11-07,0.31664001073774617
1997-11-10,0.30151487127503346
1997-11-11,0.2879567467520079
1997-11-12,0.2891336251631761
1997-11-13,0.29717774075458614
1997-11-14,0.2884995168106872
1997-11-17,0.27552073170634545
1997-11-18,0.27757715251799814
1997-11-19,0.2701317012125752
1997-11-20,0.26313480043506215
1997-11-21,0.2516145051462654
1997-11-24,0.2567653434558488
1997-11-25,0.24565502152408772
1997-11-26,0.24518263478476612
1997-11-28,0.23699677972495742
1997-12-01,0.2653768595789769
1997-12-02,0.2538859925242037
1997-12-03,0.25169276270882324
1997-12-04,0.2408218304058002
1997-12-05,0.23004172143330873
1997-12-08,0.21990107230297903
1997-12-09,0.21099812795378067
1997-12-10,0.20857460248074308
1997-12-11,0.22462826892446106
1997-12-12,0.2174206117183925
1997-12-15,0.21114969287214228
1997-12-16,0.20307901220953387
1997-12-17,0.20643465406757655
1997-12-18,0.19840709059910133
1997-12-19,0.19730646720267433
1997-12-22,0.19255306904850933
1997-12-23,0.1847049300912133
1997-12-24,0.1781216696530773
1997-12-26,0.17119418448066512
1997-12-29,0.19442759989260783
1997-12-30,0.18646168829011497
1997-12-31,0.1789989262537628
1998-01-02,0.18449886828921203
1998-01-05,0.17787278037968599
1998-01-06,0.174391277304801
1998-01-07,0.1684686214106354
1998-01-08,0.17554679376166346
1998-01-09,0.32588992129245115
1998-01-12,0.3343569326333761
1998-01-13,0.3186847288465514
1998-01-14,0.3055789161575124
1998-01-15,0.3098575847062647
1998-01-16,0.29737211839713557
1998-01-20,0.30740184189428665
1998-01-21,0.29341493213536357
1998-01-22,0.27959844205574536
1998-01-23,0.2685597050936719
1998-01-26,0.25667748946878843
1998-01-27,0.25946124334859727
1998-01-28,0.24961622543416526
1998-01-29,0.23831945619273304
1998-01-30,0.22768715378782353
1998-02-02,0.22329519744051818
1998-02-03,0.21412928244404128
1998-02-04,0.2055417154740127
1998-02-05,0.235097334736062
1998-02-06,0.22517322132083112
1998-02-09,0.2153238751276783
1998-02-10,0.2066328657305028
1998-02-11,0.19849623270984265
1998-02-12,0.1931401863931999
1998-02-13,0.18780998695490078
1998-02-17,0.22088560568765
1998-02-18,0.21182959000101945
1998-02-19,0.2084454662495685
1998-02-20,0.2001887479355421
1998-02-23,0.2215146938692781
1998-02-24,0.22086061939603446
1998-02-25,0.22027102396820153
1998-02-26,0.2107166172849213
1998-02-27,0.20228876093347353
1998-03-02,0.21392564783120324
1998-03-03,0.20682644028266794
1998-03-04,0.21223326506464532
1998-03-05,0.2125104543310752
1998-03-06,0.22973418639810664
1998-03-09,0.22791105633558018
1998-03-10,0.22014085036630526
1998-03-11,0.2105942990681372
1998-03-12,0.20162774809038564
1998-03-13,0.1937513437372758
1998-03-16,0.206586090528864
1998-03-17,0.20232183273191257
1998-03-18,0.19841051988238928
1998-03-19,0.19227430405543014
1998-03-20,0.18967233746648454
1998-03-23,0.18200592298054477
1998-03-24,0.18023586546522866
1998-03-25,0.17534405379139606
1998-03-26,0.17082733387839313
1998-03-27,0.16946369876761216
1998-03-30,0.17793638076571075
1998-03-31,0.17102091451047735
1998-04-01,0.17429009610416768
1998-04-02,0.17019752759661347
1998-04-03,0.1660286083781949
1998-04-06,0.19492421912117538
1998-04-07,0.19919635840044866
1998-04-08,0.19280287445990013
1998-04-09,0.208747001894638
1998-04-13,0.20032031349815727
1998-04-14,0.20413715977254118
1998-04-15,0.19922804621839768
1998-04-16,0.20214862848904022
1998-04-17,0.19543189094925117
1998-04-20,0.20888288871997152
1998-04-21,0.20165093106653387
1998-04-22,0.19365891149131248
1998-04-23,0.20203397041091875
1998-04-24,0.23045034606179268
1998-04-27,0.24054840344512785
1998-04-28,0.23336476854915356
1998-04-29,0.22704614420861677
1998-04-30,0.2496366175063266
1998-05-01,0.24437963172081262
1998-05-04,0.25658115909006257
1998-05-05,0.26707362805039364
1998-05-06,0.25476295335075705
1998-05-07,0.2431658026943756
1998-05-08,0.23390617349698148
1998-05-11,0.22722665424637137
1998-05-12,0.2177855780349103
1998-05-13,0.20893536129626314
1998-05-14,0.2016721745804314
1998-05-15,0.19491251883858052
1998-05-18,0.20943475929272104
1998-05-19,0.24870723753039436
1998-05-20,0.26420670771197313
1998-05-21,0.2532479599128096
1998-05-22,0.24696612237308987
1998-05-26,0.23887278790184535
1998-05-27,0.2675552114984868
1998-05-28,0.2552167690415346
1998-05-29,0.24504142506931356
1998-06-01,0.25098947388287024
1998-06-02,0.26587729801545673
1998-06-03,0.25403056902664295
1998-06-04,0.24519044598026246
1998-06-05,0.2372228370119538
1998-06-08,0.2387967663097639
1998-06-09,0.22956399107874043
1998-06-10,0.2249897197651484
1998-06-11,0.23759684088808924
1998-06-12,0.23271378816047839
1998-06-15,0.24558263863718055
1998-06-16,0.2813072533725357
1998-06-17,0.28650043350752546
1998-06-18,0.28008507707480595
1998-06-19,0.2673026262497247
1998-06-22,0.2578607973306528
1998-06-23,0.251220093145433
1998-06-24,0.24023837412037238
1998-06-25,0.24489745854132502
1998-06-26,0.23507712861952354
1998-06-29,0.22773529370740936
1998-06-30,0.22092769948560093
1998-07-01,0.21698965781806284
1998-07-02,0.21644389388476637
1998-07-06,0.23444315728977888
1998-07-07,0.2243422947194755
1998-07-08,0.214856406001776
1998-07-09,0.21426022682709922
1998-07-10,0.20540490646525464
1998-07-13,0.2100218388644381
1998-07-14,0.21309189848513715
1998-07-15,0.2093249349695349
1998-07-16,0.20189696877367921
1998-07-17,0.20180121208753923
1998-07-20,0.19488239222669657
1998-07-21,0.19011802649933013
1998-07-22,0.19138936334080847
1998-07-23,0.1931920433144181
1998-07-24,0.1947981940368031
1998-07-27,0.22152612667583932
1998-07-28,0.2282983285089928
1998-07-29,0.2213541741192156
1998-07-30,0.21995945171781092
1998-07-31,0.21869823867603508
1998-08-03,0.2309209501106385
1998-08-04,0.2291652224924192
1998-08-05,0.2223713731576077
1998-08-06,0.2186431531056941
1998-08-07,0.21084460154341159
1998-08-10,0.22101545466324296
1998-08-11,0.29910277431010235
1998-08-12,0.3091385048809029
1998-08-13,0.30177556362303426
1998-08-14,0.2903655351449273
1998-08-17,0.284297278917685
1998-08-18,0.29000805575018085
1998-08-19,0.2766580611513064
1998-08-20,0.2790438675190695
1998-08-21,0.3333523811224393
1998-08-24,0.3175649174578326
1998-08-25,0.3325985959080405
1998-08-26,0.3495751541514357
1998-08-27,0.45921892034192147
1998-08-28,0.4423368309331702
1998-08-31,0.4686182416423842
1998-09-01,0.5418141858607985
1998-09-02,0.519237656569706
1998-09-03,0.5221936192639661
1998-09-04,0.5061894941620184
1998-09-08,0.5616128524170365
1998-09-09,0.5578454302044608
1998-09-10,0.5360781584806454
1998-09-11,0.5108146787240946
1998-09-14,0.49000103428462266
1998-09-15,0.4655993969068259
1998-09-16,0.4425298322147333
1998-09-17,0.5070974817527691
1998-09-18,0.48187805345336077
1998-09-21,0.4614716979404046
1998-09-22,0.44044201843148434
1998-09-23,0.45873367175301183
1998-09-24,0.46342914409864217
1998-09-25,0.4424776672330481
1998-09-28,0.4215440219004416
1998-09-29,0.40098818336704145
1998-09-30,0.4139114079123696
1998-10-01,0.5447797132786792
1998-10-02,0.5213443123311119
1998-10-05,0.49934056194144694
1998-10-06,0.49143387062757493
1998-10-07,0.46795200523130576
1998-10-08,0.46309052203645884
1998-10-09,0.4448075345584874
1998-10-12,0.45768507731845487
1998-10-13,0.44826147369587765
1998-10-14,0.4262551897631277
1998-10-15,0.567609450238454
1998-10-16,0.543470448138627
1998-10-19,0.5234836501744825
1998-10-20,0.5141404866376504
1998-10-21,0.5015657464380917
1998-10-22,0.49903721624744585
1998-10-23,0.47766544526477944
1998-10-26,0.486147725696624
1998-10-27,0.4638140295420138
1998-10-28,0.45535889537814017
1998-10-29,0.43263550339749046
1998-10-30,0.41728398819029705
1998-11-02,0.43086025901677216
1998-11-03,0.42434528205224575
1998-11-04,0.4055382512168242
1998-11-05,0.38952186690865
1998-11-06,0.37132177366806807
1998-11-09,0.3792776740067889
1998-11-10,0.3651745166355396
1998-11-11,0.3476216391423296
1998-11-12,0.33567599377971613
1998-11-13,0.31980325889521516
1998-11-16,0.34284251486652007
1998-11-17,0.3266452240581515
1998-11-18,0.31602018796273124
1998-11-19,0.3012537023838877
1998-11-20,0.29965878395268175
1998-11-23,0.33652777299949554
1998-11-24,0.3541930710784727
1998-11-25,0.33822027674283517
1998-11-27,0.3610076348223123
1998-11-30,0.36502860435861734
1998-12-01,0.35393887607890717
1998-12-02,0.34140486639765405
1998-12-03,0.32621619273113955
1998-12-04,0.3155464460265715
1998-12-07,0.3208399844159079
1998-12-08,0.30588108866028313
1998-12-09,0.2913602347610257
1998-12-10,0.28069245376390156
1998-12-11,0.2680956239851744
1998-12-14,0.2590955553458994
1998-12-15,0.26148938257604265
1998-12-16,0.2532670645780853
1998-12-17,0.24549663378547576
1998-12-18,0.2349804689756151
1998-12-21,0.26463356929913484
1998-12-22,0.2548209606763149
1998-12-23,0.25288120926632723
1998-12-24,0.24733716097667166
1998-12-28,0.24922679069474052
1998-12-29,0.25113175426456924
1998-12-30,0.26861698457096866
1998-12-31,0.2594554643864723
1999-01-04,0.39603009431102587
1999-01-05,0.37985428522000375
1999-01-06,0.5135640057480664
1999-01-07,0.5939160243670817
1999-01-08,0.5639214200577949
1999-01-11,0.5601962905982153
1999-01-12,0.5451877804940238
1999-01-13,0.5178049362453008
1999-01-14,0.4962455964540139
1999-01-15,0.4863100233390219
1999-01-19,0.4619221843557636
1999-01-20,0.44597013577144384
1999-01-21,0.42561192746444504
1999-01-22,0.4214607099125612
1999-01-25,0.4008567534668713
1999-01-26,0.3813874219215941
1999-01-27,0.36358951470030043
1999-01-28,0.3498967327655404
1999-01-29,0.3340372548085018
1999-02-01,0.3191094345205105
1999-02-02,0.30652096241529714
1999-02-03,0.2968180654879349
1999-02-04,0.2830955782063719
1999-02-05,0.27819267711426193
1999-02-08,0.26555954586495284
1999-02-09,0.34923119963714583
1999-02-10,0.3402100739249207
1999-02-11,0.3343351127237461
1999-02-12,0.32896465767617045
1999-02-16,0.3145445507396369
1999-02-17,0.32636934231021153
1999-02-18,0.3366441949596042
1999-02-19,0.32552252825265415
1999-02-22,0.315190662298235
1999-02-23,0.3083359486015213
1999-02-24,0.29652701124855385
1999-02-25,0.2956494870619599
1999-02-26,0.28205958519433444
1999-03-01,0.29315789397524333
1999-03-02,0.28102582585947505
1999-03-03,0.28749001095690263
1999-03-04,0.27437712659768126
1999-03-05,0.27671944709398366
1999-03-08,0.26767320075046735
1999-03-09,0.25687499605839414
1999-03-10,0.24676573992351533
1999-03-11,0.3514007250988535
1999-03-12,0.34523562041017725
1999-03-15,0.3313765779290987
1999-03-16,0.33929728380875673
1999-03-17,0.3332569279099836
1999-03-18,0.3252948514809295
1999-03-19,0.3110866920972352
1999-03-22,0.29627305581169544
1999-03-23,0.36548061179767116
1999-03-24,0.3633287156281485
1999-03-25,0.37707125904794175
1999-03-26,0.3890101191485898
1999-03-29,0.3994373182365413
1999-03-30,0.38434340738459405
1999-03-31,0.3654740959356764
1999-04-01,0.35838103465445825
1999-04-05,0.34123642126830483
1999-04-06,0.32769771619588683
1999-04-07,0.32003141720774847
1999-04-08,0.320399915730326
1999-04-09,0.31018727440048216
1999-04-12,0.2985251326103047
1999-04-13,0.28564323202204533
1999-04-14,0.272587627011939
1999-04-15,0.25995954685296707
1999-04-16,0.2576192981901783
1999-04-19,0.24761825538517954
1999-04-20,0.23803076859935568
1999-04-21,0.2314676901859091
1999-04-22,0.22501150370592168
1999-04-23,0.22250397929025897
1999-04-26,0.22022560069165437
1999-04-27,0.24568287119781063
1999-04-28,0.24507906152913186
1999-04-29,0.23457388089896114
1999-04-30,0.22601647993011487
1999-05-03,0.23187874676218173
1999-05-04,0.22217075595136276
1999-05-05,0.21306724009100975
1999-05-06,0.20815287651147174
1999-05-07,0.199335785046238
1999-05-10,0.20325309739337308
1999-05-11,0.20671102437944622
1999-05-12,0.2211565083826384
1999-05-13,0.22799557100961412
1999-05-14,0.27606627247818594
1999-05-17,0.2776047045710861
1999-05-18,0.2888770520480988
1999-05-19,0.27690229468171623
1999-05-20,0.2869022955641868
1999-05-21,0.27909059819348986
1999-05-24,0.2720144981430218
1999-05-25,0.2736447002958398
1999-05-26,0.2609559066202564
1999-05-27,0.269339318332842
1999-05-28,0.25743826988231566
1999-06-01,0.24980625132290027
1999-06-02,0.23849840754185342
1999-06-03,0.23925995904037098
1999-06-04,0.22857207703479443
1999-06-07,0.22300412372868803
1999-06-08,0.22485998043226813
1999-06-09,0.24289268000497669
1999-06-10,0.2323672266047861
1999-06-11,0.22208799607362842
1999-06-14,0.21242410880123752
1999-06-15,0.21082027796205943
1999-06-16,0.20226266091397097
1999-06-17,0.19424891351047502
1999-06-18,0.18675223372158098
1999-06-21,0.19757908897451676
1999-06-22,0.19003576189759652
1999-06-23,0.20530108913495806
1999-06-24,0.2091680721333923
1999-06-25,0.21749298195574035
1999-06-28,0.21238466046303817
1999-06-29,0.2145447813394677
1999-06-30,0.21249646114700357
1999-07-01,0.20341371635167577
1999-07-02,0.19531399949824388
1999-07-06,0.21610937230948593
1999-07-07,0.21732433181767755
1999-07-08,0.2095580549632965
1999-07-09,0.20122677952996218
1999-07-12,0.19325229726965734
1999-07-13,0.2213995934955618
1999-07-14,0.2222210548080447
1999-07-15,0.21924034482731503
1999-07-16,0.21363472470551223
1999-07-19,0.2249339903171595
1999-07-20,0.2688394189846422
1999-07-21,0.26212706308200995
1999-07-22,0.27279998826979446
1999-07-23,0.2605113632838307
1999-07-26,0.24858014482255017
1999-07-27,0.23734401361736512
1999-07-28,0.2267694423858735
1999-07-29,0.275156971200077
1999-07-30,0.26564450982469034
1999-08-02,0.259670801593094
1999-08-03,0.24817095962259564
1999-08-04,0.24689315421858093
1999-08-05,0.2498448342471783
1999-08-06,0.24524501462822848
1999-08-09,0.23581190046305978
1999-08-10,0.22911947276475653
1999-08-11,0.22076190160442088
1999-08-12,0.23948966741803288
1999-08-13,0.2291680265656621
1999-08-16,0.21907953898070903
1999-08-17,0.2116247546956641
1999-08-18,0.21009639787488027
1999-08-19,0.20552013623973686
1999-08-20,0.21829832248553815
1999-08-23,0.2088631628602804
1999-08-24,0.2005895301355482
1999-08-25,0.1978860399320781
1999-08-26,0.19746152232776898
1999-08-27,0.18930581924494558
1999-08-30,0.19534696209565178
1999-08-31,0.18780810845115287
1999-09-01,0.20544281248074853
1999-09-02,0.20452527667748066
1999-09-03,0.21874680157661736
1999-09-07,0.2242082469491254
1999-09-08,0.2535022721791661
1999-09-09,0.26555437409314125
1999-09-10,0.26276228496494697
1999-09-13,0.2520845358208234
1999-09-14,0.25037028018516894
1999-09-15,0.23956184003300693
1999-09-16,0.22925301219395133
1999-09-17,0.21915941047557141
1999-09-20,0.21010533358294362
1999-09-21,0.20521840268358002
1999-09-22,0.19721001495867296
1999-09-23,0.18906998704183595
1999-09-24,0.1949174963927046
1999-09-27,0.19558579089494207
1999-09-28,0.20068693231000367
1999-09-29,0.20516399684155115
1999-09-30,0.20116609555290374
1999-10-01,0.19750331338992774
1999-10-04,0.2622101119331594
1999-10-05,0.25156712821829486
1999-10-06,0.24190328067225547
1999-10-07,0.23488618350171217
1999-10-08,0.22484333745966326
1999-10-11,0.21686489342445447
1999-10-12,0.211614751848731
1999-10-13,0.20301584076125687
1999-10-14,0.19579736668300726
1999-10-15,0.2080764705583022
1999-10-18,0.20108590701488754
1999-10-19,0.2163185817261199
1999-10-20,0.2074242435203754
1999-10-21,0.20631517152163095
1999-10-22,0.21398147676843432
1999-10-25,0.2160304728504754
1999-10-26,0.21406642894204592
1999-10-27,0.21228550303777222
1999-10-28,0.2377891595510611
1999-10-29,0.23083292139554096
1999-11-01,0.22215413838144002
1999-11-02,0.2227261906467221
1999-11-03,0.2197162643046709
1999-11-04,0.22048708533608039
1999-11-05,0.2127434595939438
1999-11-08,0.21051889891408798
1999-11-09,0.2031708177864134
1999-11-10,0.19881881601096008
1999-11-11,0.19467286405660136
1999-11-12,0.18669156917225802
1999-11-15,0.18094884912593392
1999-11-16,0.19086658272206794
1999-11-17,0.1900083766574516
1999-11-18,0.182748131590996
1999-11-19,0.17552260367257547
1999-11-22,0.185813538796289
1999-11-23,0.19945881680186517
1999-11-24,0.19308942487873332
1999-11-26,0.20146264070541717
1999-11-29,0.19998654354730971
1999-11-30,0.20319122028276712
1999-12-01,0.2284942274982018
1999-12-02,0.22013152068706565
1999-12-03,0.23453960859522216
1999-12-06,0.23690632832408678
1999-12-07,0.22678377719757645
1999-12-08,0.21683787492041146
1999-12-09,0.21091259706333332
1999-12-10,0.20799767402545638
1999-12-13,0.19955430839748864
1999-12-14,0.1916475233338537
1999-12-15,0.1856782087375899
1999-12-16,0.23955352971726382
1999-12-17,0.2291615936408193
1999-12-20,0.2194871021267537
1999-12-21,0.2132211162150691
1999-12-22,0.21670877877926406
1999-12-23,0.29419270827129623
1999-12-27,0.291366332303511
1999-12-28,0.2919937403438642
1999-12-29,0.27825784517242275
1999-12-30,0.27367333885492023
1999-12-31,0.2696667276472943
2000-01-03,0.26896958712835917
2000-01-04,0.3454846943064193
2000-01-05,0.3419432373947466
2000-01-06,0.3262858642356423
2000-01-07,0.3967867775014687
2000-01-10,0.37738433194821425
2000-01-11,0.3590507685550889
2000-01-12,0.3418003469863657
2000-01-13,0.33014606767308313
2000-01-14,0.32879738867576186
2000-01-18,0.3220427102109284
2000-01-19,0.311384490943271
2000-01-20,0.30630598231180534
2000-01-21,0.32532758014038715
2000-01-24,0.3226024581431456
2000-01-25,0.3079172934409498
2000-01-26,0.2953294228484524
2000-01-27,0.28684976555681546
2000-01-28,0.3352126274471175
2000-01-31,0.3210086914711189
2000-02-01,0.31110058437746463
2000-02-02,0.33125043094311596
2000-02-03,0.37295415535960985
2000-02-04,0.35731517851890926
2000-02-07,0.3603511537375731
2000-02-08,0.37926784045051853
2000-02-09,0.3787516859368417
2000-02-10,0.3625894670284838
2000-02-11,0.35502154131826985
2000-02-14,0.34807844115946046
2000-02-15,0.3546798844028232
2000-02-16,0.34802573180729035
2000-02-17,0.33516413531283445
2000-02-18,0.33957598324969923
2000-02-22,0.39023366692278105
2000-02-23,0.37233525377003995
2000-02-24,0.3717544366917495
2000-02-25,0.3573472311352084
2000-02-28,0.3558948187316022
2000-02-29,0.34128035864960055
2000-03-01,0.32753795566315674
2000-03-02,0.32545280948241945
2000-03-03,0.31573725722505414
2000-03-06,0.3116769519871497
2000-03-07,0.29836161817499246
2000-03-08,0.2961209354301043
2000-03-09,0.28239254806031977
2000-03-10,0.28477265458607504
2000-03-13,0.2998917224599572
2000-03-14,0.2889824991240819
2000-03-15,0.2788748945315802
2000-03-16,0.2958838785740109
2000-03-17,0.2851276387865617
2000-03-20,0.279173204301559
2000-03-21,0.2665906547499368
2000-03-22,0.25485102236404705
2000-03-23,0.2487227396118015
2000-03-24,0.2377002818677336
2000-03-27,0.23879312552919105
2000-03-28,0.22835698894494122
2000-03-29,0.22459113250527057
2000-03-30,0.23990772476100058
2000-03-31,0.2303246126665581
2000-04-03,0.22968460026741017
2000-04-04,0.2240893571769976
2000-04-05,0.21430503307202098
2000-04-06,0.20994791354047795
2000-04-07,0.20139852432428595
2000-04-10,0.1958970229482827
2000-04-11,0.19581371147087734
2000-04-12,0.19302866315653744
2000-04-13,0.1866667983332869
2000-04-14,0.2579172285831251
2000-04-17,0.27776206652457064
2000-04-18,0.2735861246481627
2000-04-19,0.2773699933302087
2000-04-20,0.26446763355843755
2000-04-24,0.26261623026766645
2000-04-25,0.2724245473521063
2000-04-26,0.2622788188169224
2000-04-27,0.2881512665250667
2000-04-28,0.27575930156569517
2000-05-01,0.2695641014675359
2000-05-02,0.25736180835547456
2000-05-03,0.26386316453798553
2000-05-04,0.2544213670272212
2000-05-05,0.2573934824349676
2000-05-08,0.2533285976750355
2000-05-09,0.24435245855116744
2000-05-10,0.24177490440490304
2000-05-11,0.23660020710050106
2000-05-12,0.2411447474028825
2000-05-15,0.23330385680481155
2000-05-16,0.2385843473491084
2000-05-17,0.30031233541098507
2000-05-18,0.2994819627289764
2000-05-19,0.30320966607283484
2000-05-22,0.2900734796564484
2000-05-23,0.27672354507703173
2000-05-24,0.26885933720070054
2000-05-25,0.2568598878766399
2000-05-26,0.3027298201367021
2000-05-30,0.31827450039235
2000-05-31,0.304078218226824
2000-06-01,0.3050265103232832
2000-06-02,0.3345254519464849
2000-06-05,0.31944097482946676
2000-06-06,0.3043577874804586
2000-06-07,0.2938638541910182
2000-06-08,0.28074662954343726
2000-06-09,0.27001641950074073
2000-06-12,0.2670672589442592
2000-06-13,0.2568951552676695
2000-06-14,0.2455198313782412
2000-06-15,0.2389532146676416
2000-06-16,0.22855074272467374
2000-06-19,0.21979814011951967
2000-06-20,0.21296325316824027
